"","V1","V2"
"16165",49890,13200
"16166",49890,13196
"16167",49890,13195
"16168",49890,13198
"16169",49890,13197
"16171",49890,1861
"16172",49890,1858
"16173",49890,1860
"16174",49890,1859
"16175",49890,1856
"16176",49890,1854
"16177",49890,1855
"16178",49890,1857
"16179",49890,1853
"16180",49890,36924
"16181",49890,32165
"16182",49890,31313
"16183",49890,29567
"16184",49890,28061
"16185",49890,23365
"16186",49890,23360
"16187",49890,23364
"16188",49890,23362
"16189",49890,23363
"16190",49890,23361
"16191",49890,6196
"16192",49890,6189
"16193",49890,6194
"16194",49890,6198
"16195",49890,6197
"16196",49890,6190
"16197",49890,6193
"16198",49890,6192
"16199",49890,6195
"16200",49890,6191
"16201",49890,38941
"16202",49890,32526
"16203",49890,30489
"16204",49890,16514
"16205",49890,30551
"16206",49890,16516
"16207",49890,16513
"16208",49890,16515
"16209",49890,16517
"16210",49890,16518
"16212",49890,13840
"16213",49890,13832
"16214",49890,13839
"16215",49890,13833
"16216",49890,13835
"16217",49890,13836
"16218",49890,13837
"16219",49890,13838
"16220",49890,13834
"16221",49890,20743
"16222",49890,20742
"16223",49890,20741
"16224",49890,20740
"16225",49890,20738
"16226",49890,20737
"16227",49890,20739
"16385",22968,29174
"16445",9262,39373
"16498",22971,7250
"16499",22971,7251
"16500",22971,7255
"16501",22971,7256
"16502",22971,7253
"16503",22971,7252
"16898",6613,28856
"16899",6613,28857
"16900",2549,28856
"16901",2549,28857
"16925",23174,36776
"16926",23174,34701
"16927",23174,34700
"16928",23174,34697
"16929",23174,37616
"16930",23174,32215
"16931",23174,32216
"16932",23174,18380
"16933",23174,36004
"16934",23174,35923
"16948",49890,15069
"16949",49890,15066
"16950",49890,38607
"16951",49890,23289
"16952",49890,27573
"16955",49890,38482
"16956",49890,30168
"16957",49890,36586
"16958",49890,29998
"16959",49890,37273
"16960",49890,37885
"16961",49890,31039
"16962",49890,39074
"16963",49890,35062
"16964",49890,28305
"16965",49890,22963
"16966",49890,39612
"16967",49890,34923
"16968",49890,39527
"16969",49890,39280
"16970",49890,27523
"16971",49890,29825
"16972",49890,39123
"16973",49890,22753
"16974",49890,38315
"16975",49890,30644
"16976",49890,34629
"16977",49890,34630
"16978",49890,39103
"16979",49890,35349
"16980",49890,35350
"16981",49890,38605
"16982",49890,38608
"16983",49890,38609
"16984",49890,37571
"16985",49890,40067
"16986",49890,40065
"16987",49890,40169
"16988",49890,40069
"16989",49890,40176
"16990",49890,40177
"16991",49890,37170
"16992",49890,35459
"16993",49890,3287
"16994",49890,25647
"16995",49890,32818
"16996",49890,24334
"16997",49890,16144
"16998",49890,14938
"16999",49890,8576
"17001",49890,5241
"17002",49890,4196
"17003",49890,343
"17004",49890,4159
"17005",49890,29206
"17006",49890,28545
"17007",49890,5242
"17008",49890,21045
"17009",49890,21047
"17010",49890,16143
"17011",49890,11327
"17012",49890,35135
"17027",8986,34404
"17028",8986,32064
"17029",8986,33427
"17030",8986,28028
"17111",23334,32215
"17166",23393,25161
"17167",23393,23241
"17168",23393,23242
"17169",23393,23238
"17170",23393,23239
"17171",23393,23240
"17175",49890,32819
"17203",10113,29782
"17204",10113,29783
"17205",10113,29785
"17206",10113,29784
"17312",23477,15701
"17313",23477,23256
"17315",23477,35974
"17316",23477,21637
"18016",21460,32781
"18017",21460,32804
"18018",21460,32806
"18019",21460,32634
"18020",21460,32803
"18021",21460,32670
"18197",8986,35330
"18198",8986,39204
"18199",8986,31936
"18200",8986,35772
"18201",8986,35773
"18202",8986,34263
"18203",8986,17259
"18213",8986,39630
"18214",8986,25649
"18215",8986,4968
"18216",8986,4967
"18217",8986,4966
"18218",8986,26327
"18219",8986,4969
"18220",8986,4970
"18221",8986,4971
"18222",8986,4962
"18223",8986,4963
"18224",8986,4964
"18225",8986,4965
"18226",8986,38135
"18227",8986,38140
"18228",8986,38145
"18229",8986,38136
"18230",8986,38138
"18231",8986,38137
"18232",8986,39123
"18233",8986,39129
"18350",23366,36932
"18351",23366,31161
"18352",23366,9039
"18353",23366,9038
"18354",23366,9040
"18563",23946,483
"18625",23982,40315
"18626",23982,20762
"18627",23982,37296
"18628",23982,40830
"18629",23982,40252
"18630",23982,30501
"18637",23366,35062
"18638",23366,30124
"18646",23366,22384
"18647",23366,22385
"18655",8986,41011
"18656",8986,35062
"18660",8986,40741
"18662",8986,35581
"18663",8986,31656
"18664",8986,31657
"18665",8986,31655
"18666",8986,31678
"18667",8986,31680
"18669",8986,31679
"18670",8986,31805
"18671",8986,31832
"18672",8986,31806
"18673",8986,31833
"18674",8986,31834
"18675",8986,31842
"18676",8986,31837
"18677",8986,31839
"18846",23366,41011
"19006",24336,9070
"19022",22836,33671
"19028",22836,40532
"19029",22836,33638
"19557",23174,40682
"19559",23174,40538
"19561",23174,40537
"19562",23174,40536
"19563",23174,40534
"19564",23174,40535
"19565",23174,40533
"19566",23174,40532
"19567",23174,41321
"19568",23174,40681
"19569",23174,40680
"20365",8986,40124
"20366",8986,33257
"20367",8986,33258
"20413",23334,2728
"20440",25590,25932
"20441",25590,17718
"20442",25590,17724
"20550",6810,30360
"20553",23334,29100
"20554",23334,23995
"20588",25681,27205
"20589",25681,5063
"20590",25681,5055
"20591",25681,5066
"20592",25681,5065
"20593",25687,32516
"20638",26012,440
"20812",9262,26999
"20859",8986,31192
"21211",8986,40349
"21212",8986,41464
"21213",8986,41460
"21214",8986,41462
"21215",8986,40586
"21216",8986,41463
"21217",8986,41461
"21218",8986,40579
"21219",8986,40582
"21220",8986,40583
"21221",8986,42062
"21222",8986,42065
"21223",8986,42064
"21224",8986,42063
"21225",8986,42067
"21238",12622,35088
"21239",12622,33722
"21241",12622,28342
"21242",12622,35273
"21243",12622,40658
"21244",12622,1263
"21245",12622,1264
"21246",12622,26464
"21247",12622,4126
"21249",8986,41488
"21250",8986,35701
"21251",8986,20698
"21252",12622,32975
"21597",23174,42155
"21598",23174,42156
"21599",23174,41805
"21600",23174,40531
"21601",23174,41322
"21682",12622,41317
"21748",26981,1700
"21756",23528,42173
"21757",23528,42174
"21796",14574,1206
"21797",14574,36089
"21798",14574,1205
"21799",14574,1204
"21800",14574,1207
"21846",27296,3928
"21858",27337,4108
"22701",23334,41403
"22929",28223,19443
"22930",28223,19444
"22931",28223,19445
"22932",28223,19447
"22933",28223,12173
"22934",28223,12174
"22935",28223,12175
"22936",28223,12176
"22937",28223,12177
"22938",28223,12172
"22939",28223,12171
"22940",28223,12179
"22941",28223,30720
"22942",28223,42574
"22943",28223,42575
"22944",28223,38390
"22945",28223,36956
"22946",28223,32973
"22947",28223,38389
"22948",28223,36953
"22949",28223,32971
"22950",28223,29396
"22951",28223,33962
"22952",28223,16252
"22953",28223,16251
"22985",23334,43046
"23383",28398,21417
"23384",28398,21418
"23385",28398,21416
"23386",28398,21415
"23387",28398,22386
"23388",28398,22384
"23389",28398,22385
"23396",23334,5204
"23397",23334,5206
"23404",49890,40349
"23405",49890,42192
"23406",49890,42196
"23407",49890,42199
"23408",49890,42204
"23409",49890,42205
"23410",49890,42206
"23411",49890,41464
"23412",49890,41460
"23413",49890,41462
"23414",49890,41461
"23415",49890,41463
"23416",49890,40586
"23417",49890,40583
"23418",49890,40582
"23419",49890,40579
"23420",49890,43215
"23421",49890,42904
"23422",49890,42630
"23423",49890,43081
"23424",49890,41769
"23425",49890,40387
"23426",49890,39683
"23427",49890,38147
"23428",49890,37671
"23429",49890,38766
"23430",49890,35228
"23431",49890,34831
"23432",49890,15212
"23433",49890,25717
"23434",49890,36238
"23435",49890,33629
"23436",49890,15211
"23437",49890,35675
"23438",49890,15210
"23439",49890,32328
"23440",49890,15208
"23441",49890,15206
"23442",49890,30909
"23443",49890,27131
"23444",49890,36968
"23445",49890,15209
"23446",49890,15200
"23447",49890,28405
"23448",49890,27372
"23449",49890,15207
"23450",49890,15203
"23451",49890,15202
"23452",49890,15204
"23453",49890,15201
"23454",49890,15205
"23455",49890,43172
"23456",49890,42322
"23457",49890,37575
"23458",49890,32565
"23459",49890,32564
"23460",49890,32276
"23461",49890,27354
"23462",49890,28541
"23463",49890,24991
"23464",49890,24992
"23465",49890,2729
"23466",49890,2728
"23467",49890,2726
"23468",49890,2727
"23469",49890,2722
"23470",49890,2721
"23471",49890,2725
"23472",49890,2723
"23473",49890,2724
"23498",28223,43396
"23499",28223,27205
"23522",28223,41867
"23537",28223,36257
"23540",28223,40081
"23564",28223,43336
"23672",23334,35269
"23740",23334,26464
"23741",23334,5590
"23844",23334,41421
"23845",23334,39766
"23857",23334,33635
"23858",23334,9318
"23859",23334,41761
"23901",1003,29096
"23917",1424,30844
"23919",1424,25969
"23977",23334,28801
"24145",28906,21222
"24149",28918,26947
"24150",28918,26946
"24151",28918,41666
"24267",49890,43642
"24268",49890,41404
"24269",49890,40252
"24270",49890,37633
"24271",49890,34882
"24272",49890,33388
"24273",49890,39773
"24274",49890,37254
"24275",49890,31940
"24276",49890,39774
"24277",49890,24937
"24278",49890,26715
"24279",49890,30619
"24280",49890,35531
"24281",49890,28484
"24282",49890,30555
"24326",10987,13609
"24397",23334,5214
"24452",29237,38390
"24887",28906,40148
"24936",23334,40534
"25152",10987,26977
"25153",10987,27121
"25154",10987,27122
"25155",10987,27123
"25157",10987,41761
"25158",10987,41759
"25159",10987,41758
"25167",10987,43468
"25168",10987,43421
"25169",10987,44186
"25171",10987,5210
"25172",10987,5211
"25173",10987,5213
"25225",14123,44390
"25226",14123,44391
"25227",14123,43088
"25228",8986,44161
"25229",8986,30124
"25301",29953,44827
"25302",29953,44829
"25303",29953,44831
"25304",29953,44832
"25305",29953,44847
"25464",23528,36023
"25540",28223,24747
"25542",28223,9064
"25543",28223,4963
"25544",28223,28524
"25545",28223,1746
"25546",28223,9067
"25551",30109,34274
"25553",30109,32052
"25554",30109,39766
"25555",30109,41421
"25707",30156,45559
"25708",30156,45325
"25709",30156,45326
"25710",30156,45328
"25711",30156,45327
"25712",30156,45329
"25713",30156,29724
"25714",30156,29725
"25715",30156,29728
"25717",30156,29727
"25937",28223,44892
"25938",28223,45870
"25939",28223,44987
"25940",28223,6960
"25941",28223,43324
"25942",28223,44372
"25943",28223,43328
"25944",28223,84
"25945",28223,24746
"25946",28223,1641
"25948",28223,14937
"25966",9137,41421
"26140",30335,45927
"26141",30335,45925
"26183",29973,36694
"26184",29973,36697
"26185",29973,36698
"26186",29973,36699
"26187",29973,36700
"26188",29973,36701
"26189",29973,36702
"26190",29973,36703
"26191",29973,36704
"26192",29973,36705
"26193",29973,36706
"26269",30104,34701
"26270",30104,37616
"26271",30104,18380
"26272",30104,29446
"26273",30104,37044
"26274",30104,26976
"26275",30104,33638
"26276",30104,33669
"26277",30104,26894
"26278",30104,5214
"26279",30104,24999
"26280",30104,35932
"26281",30104,40532
"26282",30104,40536
"26283",30104,40537
"26284",30104,36163
"26285",30104,42457
"26338",30156,31089
"26339",30156,29733
"26340",30156,29729
"26341",30156,29730
"26342",30156,29731
"26385",29953,46472
"26386",29953,44851
"26400",30423,8878
"26466",30335,45931
"26490",28906,23284
"26512",30511,46053
"26513",30511,12475
"26514",30511,12476
"26515",30511,12478
"26516",30511,22800
"26517",30511,22807
"26518",30511,22798
"26519",30511,22805
"26520",30511,12482
"26521",30511,46040
"26522",30511,46070
"26523",30511,46056
"26524",30511,46050
"26525",30511,22801
"26526",30511,22802
"26673",9539,22807
"26875",30623,440
"26963",5337,37353
"27092",30693,28047
"27332",30693,31204
"27352",30784,47415
"27353",30784,47413
"27354",30784,47422
"27355",30784,47419
"27356",30784,47421
"27357",30784,47416
"27359",23334,33170
"27365",30693,46606
"27366",30693,41400
"27375",30805,47426
"27377",30805,11090
"27378",30805,20703
"27379",30805,12042
"27380",30805,12052
"27382",30805,12047
"27383",30805,12044
"27384",30805,12046
"27385",30805,12045
"27529",30693,47327
"27530",30693,9030
"27538",30693,44090
"27617",9528,27364
"27618",9528,34623
"27619",9528,34624
"27620",9528,34671
"27761",5445,30807
"28062",30693,47926
"28063",30156,38120
"28082",30693,38390
"28158",30980,10144
"28160",30980,35595
"28162",30980,35600
"28416",30981,24744
"28430",30693,9033
"28431",30693,9027
"28432",30693,9029
"28433",30693,9028
"28434",30693,32973
"28435",30693,8400
"28644",4950,3833
"28645",4950,3840
"28677",4950,14188
"28678",4950,14190
"28681",4950,14189
"28686",4183,6193
"28687",4183,6197
"28688",4183,6198
"28689",4183,6196
"28789",30335,525
"28790",30335,523
"28805",8986,32634
"28806",8986,4663
"28807",8986,20099
"28808",8986,30969
"28809",8986,29295
"28810",8986,19070
"28811",8986,2439
"28812",8986,36947
"28813",8986,27555
"28817",8986,48169
"28848",49890,28648
"28849",49890,30189
"28850",49890,39160
"28851",49890,3185
"28852",49890,15430
"28853",49890,22752
"28854",49890,316
"28855",49890,30124
"28860",49890,27429
"28864",49890,15071
"28865",49890,15068
"28866",49890,15070
"28867",49890,15073
"28868",49890,41317
"28951",49890,15067
"28952",49890,15072
"28953",10987,43927
"28954",49890,30710
"28955",49890,32988
"28956",49890,4034
"28957",49890,40658
"28958",49890,30851
"28959",49890,2906
"28960",49890,2907
"28961",49890,1136
"28962",49890,8469
"29023",49890,16407
"29024",49890,36213
"29026",49890,8312
"29027",49890,31616
"29088",49890,41011
"29195",23334,22473
"29225",49890,10776
"29226",49890,10780
"29227",49890,10784
"29228",49890,8575
"29229",49890,8577
"29230",49890,10929
"29231",49890,14937
"29232",49890,8579
"29233",49890,8578
"29234",49890,14939
"29235",49890,12069
"29236",49890,12068
"29237",49890,1089
"29238",49890,4126
"29239",49890,4124
"29240",49890,12801
"29241",49890,16673
"29242",49890,4125
"29243",49890,12800
"29244",49890,12802
"29245",49890,12803
"29246",49890,452
"29247",49890,895
"29248",49890,20603
"29249",49890,9168
"29250",49890,32817
"29490",41805,26446
"29491",41805,30080
"29726",41805,26345
"29929",49890,19238
"29959",49890,34602
"29962",49890,4588
"29985",49890,33876
"29987",49890,3226
"29988",49890,7669
"29989",49890,31204
"30475",5286,48862
"30532",1835,5049
"30533",1835,5050
"30604",43911,36582
"30758",49890,1716
"30762",49890,592
"30763",49890,40091
"30764",49890,16142
"30765",49890,33823
"30766",49890,34022
"30768",49890,28028
"30770",49890,26042
"30771",49890,16145
"30772",49890,16146
"30775",49890,25756
"30776",49890,14011
"30873",48899,5060
"30876",48899,2727
"30877",48899,5050
"30878",48899,2721
"30903",48899,33411
"30905",23674,49078
"30906",23674,49080
"30909",23674,49744
"31015",48899,47309
"31116",48899,48294
"31141",28223,50056
"31251",48899,20818
"31265",2970,1865
"31266",2970,9317
"31267",2970,9320
"31349",49009,49605
"31350",49009,49014
"31351",49009,49013
"31353",49009,47355
"31354",49009,42733
"31378",23366,9026
"31379",23366,48860
"31380",23366,47327
"31381",23366,50121
"31382",23366,27429
"31458",22836,49777
"31459",22836,49444
"31509",49009,29446
"31510",49009,22325
"31511",49009,49729
"31512",49009,49726
"31513",49009,49723
"31514",49009,49513
"31515",49009,48769
"31540",23366,2437
"31541",23366,2441
"31854",49120,15808
"31855",49120,5400
"31856",49120,39334
"31857",49120,1942
"31858",49120,11307
"31859",49120,1797
"31860",49120,15767
"31917",49009,22326
"31959",49169,48195
"31960",49169,49411
"31961",49169,48557
"31962",49169,48650
"31963",49169,48285
"31964",49169,48558
"31965",49169,48903
"31966",49169,48651
"31967",49169,48559
"31968",49169,50044
"31969",49169,49841
"31970",49169,48562
"31971",49169,49050
"31972",49169,48288
"31973",49169,48564
"31974",49169,48652
"31975",49169,48291
"31976",49169,48574
"31977",49169,48659
"31978",49169,48572
"31979",49169,49831
"31980",49169,48292
"31981",49169,48567
"32133",49232,47292
"32235",49890,34190
"32236",49890,17604
"32237",49890,23838
"32238",49890,32083
"32239",49890,30656
"32240",49890,4511
"32241",49890,23290
"32242",49890,27946
"32243",49890,28931
"32244",49890,34100
"32245",49890,33546
"32246",49890,10416
"32247",49890,27956
"32248",49890,16606
"32249",49890,11550
"32250",49890,5831
"32251",49890,16140
"32252",49890,4332
"32253",49890,12263
"32254",49890,26029
"32255",49890,17967
"32256",49890,31009
"32257",49890,33714
"32300",22836,47769
"32315",41805,33037
"32316",41805,1130
"32318",41805,22232
"32319",41805,11825
"32320",41805,30423
"32327",41805,1131
"32328",41805,1127
"32329",41805,1128
"32330",41805,1129
"32341",41805,1133
"32342",41805,1132
"32343",41805,1134
"32344",41805,1125
"32345",41805,1126
"32464",30678,49010
"32465",30678,49538
"32548",22836,40535
"32694",48899,44090
"32695",48899,48751
"32766",49388,46307
"33088",49444,11356
"33089",49444,49959
"33100",6784,5064
"33101",6784,5057
"33130",48899,50758
"33195",49890,16139
"33196",49890,16141
"33197",49890,17599
"33198",49890,17602
"33325",49444,50751
"33326",49444,42351
"33327",49444,43608
"33328",49444,50879
"33329",49444,50868
"33340",49444,11342
"33350",49444,42425
"33367",49444,23486
"33385",48899,695
"33440",30693,37373
"33633",49444,51365
"33634",49444,642
"33635",49444,21139
"33711",49643,51636
"33712",49643,9869
"33713",49643,9872
"33714",49643,9871
"33715",49643,9873
"33716",49643,9868
"33737",49444,28106
"33738",49444,28107
"33739",49444,731
"33994",30182,924
"33995",30182,4106
"33996",30182,4108
"33997",30182,25633
"33999",30182,12982
"34000",30182,48862
"34006",30182,7440
"34017",5286,50503
"34020",49444,42289
"34021",49444,43655
"34022",49444,643
"34023",49446,51687
"34024",49446,48860
"34025",49446,45609
"34026",49446,9040
"34027",49446,33954
"34144",49446,9028
"34145",49446,15586
"34190",30693,46555
"34191",30693,35088
"34424",49826,47976
"34487",49643,9870
"34488",49643,9875
"34489",49643,51633
"34490",49643,9876
"34631",49890,28730
"34685",49899,48861
"34686",49899,34185
"34687",49899,48874
"34688",49899,29266
"34691",49899,50503
"34772",41805,22230
"34823",49937,48067
"34825",49937,31161
"34826",49937,50923
"34836",49940,51577
"34840",49940,28801
"34841",49940,5209
"35009",49446,9041
"35099",49444,4511
"35100",49444,11341
"35101",49444,6219
"35102",49444,14594
"35193",30693,13840
"35194",30693,13835
"35195",30693,13837
"35197",49446,30058
"35198",49446,29178
"35199",49446,29618
"35243",50009,24719
"35335",30693,52825
"35533",31120,17141
"35614",30693,52324
"35615",5483,30803
"35622",30981,3756
"35784",50169,27205
"35785",50169,5055
"35786",50169,5062
"35787",50169,5057
"36107",49444,14592
"36108",49444,29918
"36109",49444,26797
"36110",49444,25825
"36267",49444,52440
"36278",49940,51677
"36350",50264,27681
"36379",49444,52859
"36728",49446,731
"36743",8986,27557
"36744",8986,2441
"36745",8986,2440
"36746",8986,30321
"36998",50425,52413
"37006",30693,53515
"37017",49444,52953
"37167",49803,53460
"37459",2730,9249
"37620",48899,52413
"37966",49444,51702
"38082",49444,54756
"38085",49444,25826
"38086",49444,6005
"38087",49444,23488
"38088",49444,25827
"38121",4249,14011
"38122",4249,16460
"38123",4249,6191
"38124",4249,4511
"38125",4249,16140
"38156",50645,2173
"38159",49444,42486
"38161",49444,27502
"38162",49444,27653
"38163",49444,29024
"38183",49444,23106
"38184",49444,23491
"38185",49444,53982
"38217",30678,1089
"38218",30678,3498
"38219",30678,81
"38220",30678,10661
"38221",30678,135
"38222",30678,11837
"38223",30678,2163
"38235",30678,11327
"38236",30678,50470
"38237",30678,52506
"38238",30678,48750
"38239",30678,41405
"38240",30678,46074
"38241",30678,35214
"38504",31211,20879
"38525",31211,20875
"38526",31211,20880
"38527",31211,20884
"38687",30693,16252
"38688",30693,29396
"38689",30693,33962
"38690",30693,36956
"38775",7916,690
"38776",7916,4848
"38777",7916,4710
"38778",7916,18320
"38779",7916,16673
"38780",7916,24646
"38781",7916,1149
"38839",3074,17038
"38840",3074,4972
"38841",3074,4973
"38883",49940,55256
"38941",49890,21574
"39006",20620,5061
"39007",20620,5050
"39008",20620,5052
"39009",20620,5054
"39010",20620,5056
"39011",20620,5065
"39024",20620,5063
"39025",20620,5053
"39026",20620,5059
"39027",20620,5066
"39028",20620,5051
"39029",20620,5058
"39030",20620,5057
"39031",20620,27205
"39063",50890,27585
"39064",3074,10836
"39065",50890,27586
"39066",50890,27588
"39067",50890,27587
"39155",8551,55331
"39156",8551,55327
"39157",8551,55328
"39158",8551,55329
"39159",8551,55332
"39160",8551,48741
"39161",8551,48633
"39162",8551,44146
"39180",8551,44186
"39183",8551,48842
"39184",8551,44067
"39185",8551,48843
"39186",8551,51620
"39187",8551,51624
"39391",4213,8078
"39392",4213,8082
"39393",4213,8085
"39394",4213,8084
"39395",4213,8083
"39396",4213,8076
"39397",4213,8077
"39398",4213,8079
"39399",4213,8081
"39535",49444,21275
"39536",49444,21276
"39789",51071,9246
"39855",49890,14008
"39856",49890,14009
"39857",49890,14010
"39858",49890,10309
"39859",49890,28350
"39860",49890,28709
"39861",49890,29387
"39862",49890,10419
"39863",49890,10418
"39864",49890,5833
"39865",49890,12891
"39866",49890,28108
"39867",49890,31421
"39868",49890,11548
"39869",49890,11551
"39870",49890,22962
"39871",49890,22961
"39872",49890,10415
"39873",49890,32211
"39909",51130,53510
"39910",51130,52762
"39911",51130,52414
"39912",51130,53509
"39913",51130,54569
"39914",51130,54565
"39915",51130,54568
"39916",51130,53508
"39917",51130,54567
"39918",51130,54561
"39919",51130,54563
"39920",51130,53511
"39921",51130,54566
"39955",1835,21578
"40018",12525,29264
"40334",8355,36807
"40335",8355,36808
"40336",8355,36809
"40337",8355,36810
"40338",8355,36811
"40339",8355,53694
"40340",8355,2647
"40341",8355,2648
"40342",8355,4180
"40343",8355,4181
"40344",8355,4179
"40345",8355,4182
"40352",51267,51224
"40398",12690,8218
"40399",30981,44192
"40453",51267,54991
"40457",9535,51702
"40458",9535,51703
"40533",3036,35299
"40534",3036,30406
"40535",3036,35300
"40851",49444,644
"40852",49444,11339
"40853",49444,28108
"40862",49444,11340
"40863",49444,12891
"40864",49444,17646
"40865",49444,24420
"40967",51142,28106
"40968",51142,13403
"41232",50804,11728
"41287",49940,57063
"41407",3848,41638
"41408",3848,41071
"41409",3848,41068
"41410",3848,32582
"41411",3848,41070
"41447",49890,56597
"41448",49890,56736
"41449",49890,56743
"41450",49890,56733
"41451",49890,35297
"41452",49890,35296
"41453",49890,37608
"41454",49890,37610
"41624",3848,57460
"41730",49444,56936
"41731",49444,57300
"41732",49444,23304
"41733",49444,33973
"41734",49444,33938
"41735",49444,1328
"41736",49444,31308
"41737",49444,33974
"41738",49444,1329
"41846",49444,57547
"41847",49444,57542
"41920",6069,6347
"42047",5337,56616
"42093",11677,47701
"42094",11677,39641
"42095",11677,52773
"42106",3848,57806
"42198",9262,55599
"42206",9262,33546
"42236",52081,5
"42238",52086,49716
"42275",52081,11662
"42471",30024,45932
"42472",30024,44212
"42473",30024,44217
"42474",30024,44359
"42475",30024,44213
"42518",21460,6219
"42519",21460,16606
"42520",21460,4332
"42521",21460,4511
"42536",21460,2905
"42537",21460,35261
"42538",21460,26797
"42558",52081,53277
"42656",21460,34815
"42657",21460,1445
"42658",21460,28212
"42675",21460,31856
"42676",21460,32155
"42705",21460,4640
"42706",21460,31019
"42710",21460,7334
"42711",21460,8173
"42795",52378,14704
"42800",52378,16298
"42882",52436,2298
"42908",49444,21277
"42909",49444,24051
"42910",49444,17644
"42911",49444,21285
"42912",49444,21282
"42913",49444,21279
"42916",21460,640
"43335",52586,44831
"43429",50425,57916
"43462",52682,2009
"43463",52682,2008
"43464",52682,2012
"43684",52802,56809
"43701",3848,58495
"43702",3848,58496
"43703",3848,58497
"43854",52892,15240
"43855",52892,15244
"43856",52892,15245
"43857",52892,15242
"43895",52925,58607
"44278",53183,41345
"44279",53183,41348
"44280",53183,3325
"44281",53183,3326
"44282",53183,3322
"44366",50911,13837
"44367",50911,45128
"44368",50911,45124
"44369",50911,13840
"44653",49709,36970
"44654",49709,36974
"44655",49709,51349
"45054",53163,59583
"45178",21460,55682
"45179",21460,58874
"45180",21460,55360
"45221",49709,5588
"45227",23982,25119
"45228",23982,4511
"45229",23982,24956
"45334",49444,55753
"45507",53573,50427
"45568",53163,46555
"45644",53615,34017
"45645",53615,34018
"45646",53615,34118
"45647",53615,35433
"45682",53163,27023
"45683",53163,27030
"45883",53163,33002
"45958",53163,29520
"45959",53163,54445
"45980",30104,18378
"45981",30104,21171
"46130",5233,2132
"46131",5233,10142
"46132",5233,5057
"46133",5233,478
"46134",5233,3683
"46205",5483,12698
"46648",49444,61512
"46700",54010,14858
"46701",54010,14886
"46708",49890,9033
"46709",49890,11552
"46710",49890,22964
"46711",49890,12082
"46712",49890,42013
"46924",50169,5056
"46925",50169,5066
"46926",50169,5065
"46927",50169,5064
"46969",20567,21410
"47060",49444,60980
"47061",49444,60168
"47062",49444,29851
"47063",49444,29840
"47080",27115,59353
"47102",49444,59832
"47103",49444,16225
"47107",49444,16185
"47109",49444,5772
"47112",49444,61000
"47128",41805,61618
"47150",49444,57541
"47253",49444,62351
"47295",20567,25104
"47380",3064,61183
"47404",3943,18106
"47405",3943,18108
"47406",3943,11662
"47407",3943,11661
"47410",3943,18350
"47411",3943,18353
"47412",3943,18351
"47413",3943,18352
"47439",27115,62606
"47448",27115,62245
"47449",27115,62244
"47627",27115,62759
"47641",49444,62658
"47800",49444,62875
"47863",49890,10711
"47864",49890,13449
"47865",49890,36038
"47866",49890,42132
"47867",49890,31010
"47868",49890,29235
"47869",49890,33232
"47870",49890,39530
"47871",49890,41403
"47872",49890,5636
"47873",49890,38042
"47874",49890,34391
"47875",49890,4201
"47876",49890,31897
"47877",49890,5834
"47878",49890,5832
"47879",49890,5830
"48075",54390,13191
"48088",54406,22704
"48089",54406,22706
"48090",54406,49368
"48091",54406,61244
"48397",6810,11550
"48398",6810,24133
"48399",6810,25838
"48448",30981,52318
"48453",49444,62735
"48454",49444,62577
"48457",49444,63099
"48458",49444,29673
"48459",49444,29677
"48460",49444,23047
"48464",49444,29675
"48466",49444,23048
"48467",49444,24669
"48516",41805,53458
"48517",41805,53276
"48518",41805,53453
"48519",41805,53277
"48520",41805,53454
"48521",41805,61512
"48522",41805,53278
"48523",41805,53455
"48572",8395,23912
"48573",8395,23909
"48574",8395,23910
"48575",49890,34990
"48692",3716,343
"48709",11677,45932
"48800",4732,2167
"48865",41805,24401
"48866",41805,22231
"48867",41805,22234
"48868",41805,22233
"48869",41805,4747
"48870",49444,63362
"48871",49444,29667
"48872",49444,29670
"48942",54608,5753
"48944",54608,36981
"48945",54608,9067
"48946",54608,27429
"48947",54608,27428
"48948",54608,25256
"48949",54608,25260
"48950",54608,33465
"48951",54608,33467
"48952",54641,46555
"48986",54608,34701
"49340",49444,62347
"49342",49444,59405
"49343",49444,58380
"49365",53490,29701
"49511",3064,41760
"49513",5337,60659
"49695",49444,64764
"49696",49444,64763
"49712",54891,39997
"49815",54903,18639
"49816",54903,52318
"49817",54903,29396
"49818",54903,32973
"49819",54903,18640
"49820",54903,18637
"49821",54903,38390
"49822",54903,18642
"49823",54903,18643
"49824",54903,18636
"49825",54903,36956
"49826",54903,18641
"49955",11677,36947
"49956",11677,9027
"49957",11677,7391
"50018",9618,149
"50021",49444,65048
"50230",55002,64877
"50231",55002,1623
"50232",55002,10691
"50548",10833,63082
"50549",10833,63083
"50550",10833,63085
"50551",10833,33984
"50552",10833,17499
"50553",10833,34006
"50557",10833,6703
"50558",10833,19876
"50633",53163,64429
"50634",53163,64430
"50742",30693,36953
"50844",22836,65164
"51058",55164,61840
"51167",49709,56748
"51465",55277,28801
"51466",55277,29446
"51467",55277,19882
"51468",55277,52408
"51469",55277,47769
"51470",55277,53062
"51471",55277,42174
"51472",55277,19876
"51473",55277,19878
"51474",55277,19874
"51475",55277,26222
"51476",55277,21947
"51477",55277,21948
"51478",55277,21949
"51479",55277,21950
"51482",55277,21961
"51483",55277,19879
"51484",55277,19875
"51535",55303,1864
