"","V1","V2"
"35430",30935,9040
"35431",30935,9037
"35432",30935,9038
"35433",30935,35271
"35434",30935,9041
"35435",30935,36932
"35446",50058,44827
"35562",11796,52903
"35563",11796,11327
"35596",8981,52917
"35642",7330,38650
"35643",7330,38538
"35644",7330,52585
"35645",49309,52825
"35672",11796,44099
"35673",11796,45359
"35674",11796,44105
"35675",11796,44104
"35676",11796,44108
"35727",50152,32094
"35728",50152,32086
"35729",50152,32376
"35730",50152,32346
"35731",50152,32088
"35732",50152,32350
"35733",50152,32090
"35750",49317,13119
"35752",49317,52408
"35753",49317,47767
"35754",49317,47769
"35755",49317,53062
"35756",49317,47642
"35757",49317,42173
"35758",49317,42174
"35759",49317,28801
"35760",49317,26302
"35761",49317,26220
"35762",49317,29446
"35763",49317,26222
"35764",49317,27698
"35765",49317,27699
"35766",49317,25104
"35767",49317,25106
"35768",49317,25103
"35769",49317,19881
"35770",49317,19882
"35771",49317,19880
"35772",49317,19874
"35773",49317,19875
"35774",49317,19879
"35775",49317,19876
"35776",49317,19878
"35777",49317,51893
"35778",49317,51894
"35779",49317,51895
"35780",49317,51896
"35781",49317,51897
"35782",49317,51900
"35783",49317,51904
"35799",49317,21549
"35801",49317,35357
"35807",49317,11123
"35809",49317,51996
"35814",49317,42252
"35817",49317,50996
"35818",49317,50999
"35819",49317,51003
"35822",49317,51004
"35824",49317,51005
"36089",11796,52522
"36107",49444,14592
"36108",49444,29918
"36109",49444,26797
"36110",49444,25825
"36174",11796,46537
"36175",11796,46536
"36176",11796,47458
"36199",4914,52324
"36200",4914,52979
"36201",4914,52318
"36202",45,44683
"36241",30237,52903
"36242",30237,52825
"36243",30237,52147
"36244",30237,50348
"36245",30237,50272
"36246",30237,47708
"36247",30237,47370
"36248",30237,44127
"36249",30237,43490
"36250",30237,43106
"36251",30237,43101
"36252",30237,40687
"36253",30237,41835
"36254",30237,39157
"36255",30237,38971
"36256",30237,37506
"36257",30237,35789
"36258",30237,34682
"36259",30237,28532
"36260",30237,28679
"36261",45,10144
"36267",49444,52440
"36379",49444,52859
"36578",50312,12481
"36579",50312,46041
"36639",29524,5058
"36650",46322,27205
"36657",30237,53515
"36659",30237,53205
"36660",30237,53231
"36661",30237,52118
"36662",30237,48276
"36663",30237,47909
"36664",30237,46276
"36665",30237,45300
"36666",30237,45178
"36667",30237,45114
"36668",30237,43088
"36669",30237,40229
"36670",30237,38992
"36671",30237,38598
"36706",30237,49040
"36707",30237,38944
"36708",30237,41854
"36709",30237,38945
"36710",30237,38952
"36711",30237,48740
"36712",30237,38948
"36713",30237,38949
"36714",30237,38950
"36715",30237,46005
"36716",30237,38947
"36736",27248,51001
"36738",27248,50996
"36739",27248,48843
"36740",30237,25300
"36752",22951,47976
"36793",33566,47686
"36794",33566,33562
"36807",50365,31215
"36872",9994,42316
"37017",49444,52953
"37048",8557,4511
"37049",8557,24673
"37050",8557,12656
"37051",8557,6219
"37052",8557,34537
"37066",49948,53510
"37069",4433,50109
"37155",4668,9077
"37214",30237,39159
"37505",29524,32818
"37509",50359,40295
"37510",50359,45267
"37542",2477,1860
"37543",2477,1861
"37544",2477,10780
"37545",2477,9513
"37546",2477,9514
"37547",2477,9501
"37548",2477,3516
"37549",2477,11916
"37625",50359,53187
"37626",50359,53485
"37644",29524,52661
"37659",50359,33690
"37660",50359,13209
"37662",50359,13205
"37663",8446,51530
"37664",8446,51615
"37665",8446,54039
"37754",49948,52414
"37755",49948,52762
"37756",49948,53509
"37962",50611,40856
"37966",49444,51702
"37967",50642,14484
"38031",50668,35595
"38032",50668,35596
"38033",50668,35598
"38034",50668,35600
"38035",50668,35602
"38036",50668,35606
"38037",50668,35604
"38038",50668,1201
"38039",50668,1826
"38040",50668,208
"38041",50668,1824
"38042",50668,1221
"38043",50668,54164
"38044",50668,50665
"38045",50668,1825
"38046",50668,12228
"38047",50668,412
"38048",50668,1616
"38049",50668,209
"38082",49444,54756
"38085",49444,25826
"38086",49444,6005
"38087",49444,23488
"38088",49444,25827
"38149",50692,53982
"38150",50692,54074
"38159",49444,42486
"38161",49444,27502
"38162",49444,27653
"38163",49444,29024
"38183",49444,23106
"38184",49444,23491
"38185",49444,53982
"38300",30237,42575
"38301",30237,42574
"38305",30237,53746
"38306",30237,54538
"38307",30237,54409
"38324",33566,51702
"38407",49948,53508
"38425",50743,50406
"38426",50743,50413
"38479",6873,5850
"38554",50668,55098
"38669",49948,54569
"38670",49948,54565
"38747",49000,46041
"38748",49000,46054
"38749",49000,46053
"38750",49000,46061
"38751",49000,46056
"38752",49000,46071
"38753",49000,48458
"38754",49000,48016
"38755",49000,48017
"38756",49000,48014
"38757",49000,48000
"38758",49000,47987
"38759",49000,47996
"38760",49000,47988
"38761",49000,48002
"38762",49000,33878
"38832",2034,30171
"38839",3074,17038
"38840",3074,4972
"38841",3074,4973
"38976",22951,52408
"38977",22951,53764
"39064",3074,10836
"39448",49309,51702
"39535",49444,21275
"39536",49444,21276
"39565",30237,33962
"39566",30237,38389
"39567",30237,36953
"39568",30237,16251
"39569",30237,16252
"39570",30237,36956
"39571",30237,52324
"39572",30237,52979
"39573",30237,52318
"39574",30237,29396
"39575",30237,32973
"39576",30237,38390
"39577",30237,32971
"39578",30237,16636
"39579",30237,16635
"39580",30237,16637
"39581",30237,16634
"39582",30237,16638
"39583",30237,16640
"39584",30237,16639
"39585",30237,16632
"39587",30237,16633
"39588",30237,16641
"39589",30237,16643
"39590",30237,16642
"39685",49309,21637
"39715",49948,54568
"39716",49948,54567
"39717",49948,54561
"39721",49948,54563
"39723",49948,53511
"39725",49948,54566
"39899",5828,4970
"39900",5828,49698
"39901",5828,24743
"40264",11796,56285
"40265",11796,56229
"40266",11796,25635
"40267",11796,2084
"40268",11796,25634
"40269",11796,2083
"40270",11796,43293
"40271",11796,25636
"40272",11796,2086
"40273",11796,25633
"40274",11796,31889
"40275",11796,33321
"40276",11796,50566
"40277",11796,50814
"40278",11796,50807
"40279",11796,50803
"40280",11796,50628
"40281",11796,10607
"40282",11796,10606
"40283",11796,10605
"40284",11796,6532
"40285",11796,11911
"40286",11796,11926
"40287",11796,9061
"40288",11796,9072
"40289",11796,9074
"40290",11796,9057
"40291",11796,9058
"40292",11796,9060
"40293",11796,9062
"40294",11796,9063
"40295",11796,9064
"40296",11796,37045
"40297",11796,30159
"40393",11796,26579
"40394",11796,35270
"40395",11796,5063
"40396",11796,37059
"40397",11796,55389
"40398",12690,8218
"40418",6873,32971
"40419",6873,16251
"40456",51299,9073
"40457",9535,51702
"40458",9535,51703
"40464",50668,56444
"40540",51315,44442
"40545",6900,9074
"40604",51346,55556
"40606",51346,28291
"40756",51387,44621
"40851",49444,644
"40852",49444,11339
"40853",49444,28108
"40862",49444,11340
"40863",49444,12891
"40864",49444,17646
"40865",49444,24420
"40928",8557,12655
"40929",8557,12654
"40930",8557,104
"40931",8557,105
"40932",8557,12652
"41191",51470,31313
"41192",51470,52930
"41233",8557,6562
"41423",1733,45127
"41687",51299,31313
"41730",49444,56936
"41731",49444,57300
"41732",49444,23304
"41733",49444,33973
"41734",49444,33938
"41735",49444,1328
"41736",49444,31308
"41737",49444,33974
"41738",49444,1329
"41759",50806,52581
"41760",50806,52324
"41770",2889,39914
"41790",22951,57552
"41791",22951,55224
"41835",49794,52726
"41836",49794,55255
"41837",49794,52959
"41838",49794,55440
"41846",49444,57547
"41847",49444,57542
"41852",51770,1548
"41872",2031,2132
"41873",2031,9455
"41874",2031,4511
"41886",51770,26562
"41887",51770,8525
"41888",51770,8535
"41889",51770,8532
"41890",51770,56209
"42086",51921,57502
"42087",51921,44589
"42088",51921,17336
"42089",51921,1121
"42090",51921,1123
"42091",51921,39910
"42092",51921,5058
"42109",52011,41638
"42110",52011,440
"42111",52011,478
"42112",52011,485
"42113",52011,10141
"42114",52011,443
"42115",52011,10144
"42116",52011,487
"42117",52011,57460
"42118",52011,437
"42119",52011,57806
"42120",52011,41068
"42121",52011,439
"42122",52011,484
"42123",52011,441
"42124",52011,481
"42125",52011,486
"42126",52011,41071
"42127",52011,446
"42128",52011,10146
"42129",52011,480
"42130",52011,489
"42131",52011,32582
"42132",52011,444
"42133",52011,483
"42134",52011,493
"42135",52011,10143
"42136",52011,479
"42137",52011,490
"42138",52011,10145
"42139",52011,445
"42140",52011,482
"42141",52011,488
"42142",52011,41070
"42143",52011,447
"42144",52011,492
"42145",52011,438
"42146",52011,491
"42147",52011,10142
"42148",52011,442
"42187",51770,8537
"42188",51770,53784
"42205",52065,6098
"42235",52080,57169
"42317",8978,7682
"42466",51770,55113
"42467",11371,30499
"42477",51921,8406
"42478",30935,40434
"42479",30935,39062
"42578",447,57943
"42691",51770,58007
"42692",51770,52933
"42729",51921,39914
"42730",51921,39908
"42811",51770,7433
"42812",51770,7435
"42908",49444,21277
"42909",49444,24051
"42910",49444,17644
"42911",49444,21285
"42912",49444,21282
"42913",49444,21279
"43119",49309,46537
"43126",49309,46822
"43143",50737,43046
"43221",18570,40009
"43222",18570,57539
"43223",18570,9596
"43224",18570,37788
"43225",18570,44618
"43226",18570,24655
"43227",18570,9608
"43228",18570,44619
"43229",18570,24652
"43230",18570,9597
"43231",18570,24656
"43232",18570,44636
"43233",18570,9598
"43234",18570,24653
"43235",18570,9601
"43236",18570,35832
"43237",18570,37999
"43238",18570,9603
"43239",18570,40259
"43240",18570,9605
"43241",18570,9606
"43242",18570,9602
"43243",18570,35837
"43244",18570,44621
"43245",18570,9607
"43246",18570,44663
"43247",18570,9609
"43248",18570,44660
"43249",18570,9610
"43250",18570,9604
"43251",18570,9599
"43286",52572,56605
"43287",52572,56604
"43288",52572,56601
"43289",49317,22637
"43290",49317,22642
"43291",49317,22641
"43292",49317,22640
"43293",49317,22639
"43294",49317,22638
"43296",49317,44618
"43297",52572,53454
"43298",52572,53277
"43300",49448,17361
"43301",49448,17803
"43302",49448,13259
"43303",49317,13249
"43304",49317,8814
"43310",49317,7855
"43319",49317,7854
"43320",49317,7853
"43321",52583,48442
"43322",52583,48504
"43323",52583,48460
"43324",49317,32536
"43362",49317,56475
"43363",49317,56618
"43395",51921,17341
"43402",51921,13191
"43465",51770,8531
"43466",51770,8527
"43467",51770,8533
"43470",51770,38950
"43472",51770,51358
"43473",51770,47627
"43710",52011,58495
"43711",52011,58496
"43712",52011,58497
"43770",51921,58620
"43814",51770,48953
"43815",51770,27483
"43816",51770,35098
"43817",51770,32143
"43818",51770,16936
"43819",51770,16929
"43820",51770,16930
"43821",51770,16934
"43822",51770,17327
"43823",51770,16932
"43824",51770,16931
"43825",51770,16935
"43826",51770,17770
"43827",51770,16937
"43915",52864,58691
"43917",52864,8344
"43918",52864,58242
"43922",52326,54452
"43924",49309,58620
"43946",52864,26038
"43947",52864,52855
"43948",52864,13723
"43978",2503,9189
"43979",2503,9192
"44070",49407,57771
"44144",53055,50665
"44188",7162,6327
"44228",53138,27851
"44287",51921,59070
"44288",51921,59072
"44363",53231,56621
"44364",53231,58246
"44365",53231,55753
"44471",51921,35269
"44472",51921,35268
"44514",8671,56405
"44776",878,20742
"45188",51921,3265
"45334",49444,55753
"45338",49309,42173
"45339",49309,52408
"45371",49309,28801
"45380",53551,9041
"45381",53551,57916
"45382",53551,56858
"45383",53551,9026
"45433",30237,59918
"45795",11371,1263
"45881",53740,58471
"45882",53740,59177
"45884",53740,55751
"45888",53740,59494
"45889",53740,59493
"45979",53551,53029
"45993",49309,59918
"46005",33566,26946
"46030",22951,36023
"46068",1657,57381
"46072",53551,52324
"46083",51256,50904
"46084",51256,49040
"46090",51256,59177
"46201",22951,60486
"46202",22951,60491
"46203",22951,57049
"46204",22951,57048
"46207",50668,59177
"46215",6728,8879
"46216",6728,8882
"46217",6728,15538
"46218",6728,8891
"46219",6728,8887
"46220",6728,8880
"46221",6728,8876
"46222",6728,8889
"46223",6728,8874
"46224",6728,8892
"46225",6728,8890
"46226",6728,8875
"46227",6728,8896
"46228",6728,8886
"46229",6728,8877
"46230",6728,8894
"46231",6728,8884
"46232",6728,8897
"46233",6728,8881
"46234",6728,8893
"46235",6728,8898
"46236",6728,8873
"46237",6728,8895
"46238",6728,8888
"46239",6728,8899
"46240",6728,8885
"46241",6728,8878
"46242",6728,3226
"46243",6728,7669
"46648",49444,61512
"46784",8981,61306
"46785",8981,61307
"46786",8981,61308
"46787",8981,61309
"46788",8981,61310
"46789",8981,61311
"46790",8981,61312
"46793",54040,30695
"46844",54064,43841
"46898",30237,58657
"46899",30237,61376
"46900",30237,54990
"46901",30237,56074
"46902",30237,55077
"46903",30237,57913
"46904",30237,58007
"46905",30237,58598
"46906",30237,60363
"47001",54133,53029
"47002",54133,35088
"47060",49444,60980
"47061",49444,60168
"47062",49444,29851
"47063",49444,29840
"47102",49444,59832
"47103",49444,16225
"47107",49444,16185
"47109",49444,5772
"47112",49444,61000
"47150",49444,57541
"47178",22951,61273
"47179",22951,61274
"47180",22951,61270
"47181",22951,61272
"47182",22951,61972
"47183",22951,61974
"47184",22951,61976
"47253",49444,62351
"47356",54051,54822
"47491",33566,62658
"47492",33566,62388
"47641",49444,62658
"47800",49444,62875
"48132",8755,1643
"48133",8755,343
"48134",8755,24747
"48135",8755,81
"48145",54394,62698
"48153",54414,23881
"48154",8755,1746
"48155",54414,5948
"48156",54414,5947
"48157",54414,734
"48158",54414,5946
"48159",54414,13312
"48161",54414,5810
"48165",11396,306
"48167",11396,21701
"48168",11396,21700
"48189",54414,9245
"48190",54414,36581
"48191",54414,35600
"48192",54414,754
"48210",54414,35598
"48211",54414,752
"48212",54414,2008
"48287",54414,13315
"48290",54414,13309
"48292",54414,21579
"48296",54482,30609
"48297",54482,30612
"48322",54414,11067
"48335",54414,23548
"48337",54414,862
"48338",54414,4120
"48341",54414,4119
"48342",54414,4121
"48343",54414,4122
"48366",54414,7702
"48367",54414,2191
"48368",54414,6546
"48453",49444,62735
"48454",49444,62577
"48457",49444,63099
"48458",49444,29673
"48459",49444,29677
"48460",49444,23047
"48464",49444,29675
"48466",49444,23048
"48467",49444,24669
"48639",22951,60046
"48640",22951,1434
"48652",1798,10615
"48656",3042,24395
"48657",3042,8267
"48658",3042,31308
"48659",3042,15033
"48660",3042,33166
"48694",17353,59828
"48695",17353,59832
"48696",17353,59831
"48751",54592,1573
"48760",54592,43282
"48797",54414,2672
"48870",49444,63362
"48871",49444,29667
"48872",49444,29670
"49100",4597,51687
"49221",5780,63069
"49222",5780,8312
"49223",5780,2405
"49224",5780,5062
"49225",5780,8885
"49226",5780,9589
"49227",5780,37506
"49228",5780,35789
"49229",5780,28679
"49243",13897,45932
"49244",13897,44213
"49340",49444,62347
"49342",49444,59405
"49343",49444,58380
"49362",5148,16659
"49363",5148,45561
"49562",50359,52324
"49573",33566,64743
"49627",54864,28061
"49695",49444,64764
"49696",49444,64763
"49937",2258,1376
"49942",54394,64714
"49951",54414,5402
"49952",54414,17613
"49953",54414,14739
"49954",54414,14745
"49989",54949,53509
"49990",54949,52762
"49991",54949,52414
"49992",54949,53510
"50019",22951,21021
"50021",49444,65048
"50026",54051,33876
"50046",54414,6446
"50087",11371,35299
"50088",11371,30406
"50108",8446,45127
"50273",55009,22385
"50274",55009,22386
"50347",54414,5950
"50616",33566,12769
"50617",33566,12772
"50618",33566,64939
"50619",33566,59967
"50622",33566,42983
"50625",33566,53065
"50650",33566,26961
"50839",8557,12659
"50840",8557,7495
"50841",8557,12657
"50842",8557,5850
"50843",8557,6078
"51117",54414,63712
"51118",54414,30233
"51119",54414,25478
"51120",54414,13608
"51121",54414,13607
"51122",54414,13609
"51159",52513,22907
"51160",52513,21416
"51161",52513,21574
"51162",52513,35971
"51201",54414,59441
"51312",55133,9741
"51313",55133,9742
"51314",55133,9743
"51315",55133,9744
"51316",55133,33741
"51317",55133,33742
"51461",55031,54463
"51486",33566,28820
"51624",54414,42351
"51662",8271,63990
"51663",8271,63247
"51835",22951,66392
"51836",22951,66395
"51837",22951,66393
"51838",22951,66396
"51936",55381,66396
"51942",54414,65982
"51943",54414,64054
"51944",54414,57011
"51945",54414,53797
"51946",54414,21572
"51954",55384,66491
"51955",55384,45037
"52329",54414,64611
"52330",54414,15766
"52331",54414,15767
"52332",54414,15768
"52333",54414,5811
"52334",54414,33360
"52335",54414,33361
"52336",54414,3054
"52337",54414,46820
"52338",54414,46807
"52339",54414,3062
"52368",33566,66728
"52558",55497,66608
"52559",55497,66610
"52560",55497,66611
"52561",55497,66613
"52562",55497,66614
"52563",55497,66616
"52564",55497,66617
"52565",55497,66618
"52633",54414,64610
"52693",49444,13609
"52694",49444,13606
"52794",22951,66459
"52855",54414,21410
"52915",54414,23554
"52916",54414,34288
"52917",54414,34287
"52919",54414,23547
"52999",54414,59831
"53109",11796,64136
"53110",54414,23481
"53165",55627,64368
"53409",55686,67593
"53410",55686,67592
"53411",55686,67575
"53412",55686,67594
"53413",55686,67582
"53528",54414,23555
"53534",54414,23880
"53536",48745,67465
"53720",11796,66634
"53930",49444,13607
"53931",49444,13608
"53947",49444,65970
"54034",4914,67734
"54035",4914,67733
"54036",4914,67732
"54421",27248,51041
"54449",11396,8636
"54451",11396,3710
"54556",56006,22481
"54557",56006,21416
"54558",56006,63694
"54565",56012,1531
"54566",56012,24757
"54567",56012,7704
"54568",56012,6081
"54569",56012,9957
"54570",56012,24758
"54571",56012,9954
"54759",11796,68569
"54847",28970,39005
"54848",28970,39009
"54849",28970,39010
"54850",53551,67732
"54925",55868,67727
"54926",55868,67726
"54927",55868,67728
"55032",39016,36970
"55033",39016,5588
"55034",39016,56748
"55126",54414,1377
"55127",54414,1379
"55131",54414,1374
"55139",54414,1375
"55143",54414,1378
"55256",56256,35971
"55338",56283,43570
"55424",56341,48266
"55490",56388,69053
"55542",26943,39589
"55543",26943,39588
"55580",26943,59374
"55605",49444,64451
"55606",49444,48814
"55607",49444,68757
"55608",49444,67796
"55609",49444,54956
"55610",49444,69625
"55611",49444,60892
"55636",7204,40789
"55637",7204,40780
"55638",7204,40767
"55639",7204,40773
"55640",7204,40821
"55641",7204,40819
"55642",7204,40818
"55643",7204,40816
"55644",7204,40791
"55645",7204,41091
"55646",7204,41095
"55647",7204,41097
"55648",7204,41098
"55649",7204,41099
"55650",7204,41100
"55651",7204,41104
"55652",7204,41106
"55653",7204,41110
"55654",7204,41111
"55655",7204,41112
"55663",53551,6268
"55848",49448,30058
"55849",49448,66448
"55850",49448,66447
"55851",49448,64118
"55852",49448,29178
"55853",49448,29618
"55863",2258,69789
"56211",56764,7705
"56212",56764,8080
"56279",51813,48067
"56280",51813,32975
"56281",51813,6271
"56282",51813,6268
"56283",51813,6265
"56284",51813,37373
"56285",51813,43046
"56324",23165,88
"56325",23165,4965
"56390",23165,68073
"56391",23165,67560
"56392",23165,57916
"56415",23165,70190
"56416",23165,52979
"56417",23165,56104
"56418",23165,1089
"56419",23165,12800
"56420",23165,4124
"56421",23165,4126
"56422",23165,44494
"56424",23165,70125
"56425",23165,68074
"56473",33468,59281
"56474",49444,69051
"56583",23165,20634
"56584",23165,56408
"56585",23165,20635
"56586",23165,20633
"56602",56991,68521
"56603",56991,19236
"56604",56991,68522
"56617",51813,28677
"56620",1338,23256
"56621",1338,2371
"56622",1338,1113
"56819",55887,8084
"56954",8446,49026
"57434",53551,70779
"57457",57304,6190
"57460",57309,69205
"57461",57309,6015
"57462",57309,69200
"57463",57309,10124
"57464",57309,18762
"57465",57309,3790
"57466",57309,10128
"57467",57309,3789
"57468",57309,10129
"57469",57309,10130
"57470",57309,2000
"57543",18580,48458
"57698",9455,56858
"57835",57517,22482
"57836",57517,64888
"57837",57517,63865
"57838",57517,21417
"57839",57517,21415
"57840",57517,22480
"57841",57517,21418
"57850",10839,36702
"57851",10839,36703
"57853",10839,21578
"57854",10839,21568
"57855",10839,21613
"57856",10839,22478
"57857",10839,21576
"58128",23165,53029
"58180",57653,21574
"58341",57653,71543
"58342",57653,65201
"58448",1338,63201
"58449",1338,63203
"58450",1338,63202
"58685",57429,66585
"58686",57429,1550
"58725",58024,68349
"58727",58024,23338
"58728",58024,71331
"58729",58024,71332
"58733",58024,71336
"58783",9295,25777
"58784",9295,27698
"58785",9295,25779
"58786",9295,33102
"58789",9295,67045
"58790",9295,67117
"58791",9295,66903
"58894",58180,21568
"58895",58180,21418
"58926",9122,69128
"58927",9122,67437
"58928",9122,69130
"58929",9122,68759
"58930",9122,69329
"59080",57447,22251
"59081",57447,13704
"59082",57447,9249
"59083",57447,6021
"59084",57447,3789
"59090",57447,35023
"59340",58303,9065
"59341",58303,1089
"60003",58572,70944
"60004",58572,66396
"60005",58572,66392
"60006",58572,66393
"60007",58572,70829
"60008",58572,66395
"60009",58572,71617
"60010",58572,71619
"60011",58572,71623
"60012",58572,71615
"60013",58572,71612
"60017",58572,52234
"60018",58572,52237
"60019",58572,52236
"60020",58572,52461
"60021",58572,57016
"60269",57361,5062
"60270",57361,5064
"60271",57361,1089
"60272",57361,1641
"60273",57361,72827
"60274",57361,72829
"60275",57361,5063
"60276",57361,4964
"60277",57361,4126
"60278",57361,4124
"60350",49444,72651
"60351",49444,71821
"60356",49444,21838
"60481",58743,13052
"60491",58743,71395
"60499",58743,71374
"60575",52513,30118
"60577",52513,21576
"60594",58785,56082
"60641",4914,73508
"60642",4914,73509
"60643",4914,70401
"60746",58743,73613
"60751",58743,73571
"60802",58743,67732
"60835",58866,66396
"60944",22951,73345
"60945",22951,73346
"61081",57429,33373
"61082",57429,33368
"61083",57429,21978
"61084",57429,33304
"61085",57429,33369
"61086",57429,33372
"61087",57429,7680
"61088",57429,6197
"61089",57429,5057
"61090",57429,3751
"61091",57429,5049
"61092",57429,5053
"61093",57429,5064
"61094",57429,5056
"61095",57429,5055
"61096",57429,5058
"61097",57429,5052
"61426",58970,15702
"61427",58970,23256
"61428",58970,23027
"61429",58970,23029
"61430",58970,23026
"61431",58970,23047
"61432",58970,22250
"61433",58970,23046
"61493",47299,7705
"61494",47299,157
"61495",47299,26681
"61528",58743,69745
"61734",1338,73926
"62080",58743,62339
"62211",59140,67770
"62212",59140,6009
"62213",59140,61883
"62214",59140,61882
"62215",59140,61112
"62216",59140,73680
"62275",59164,73804
"62294",59164,74555
"62358",59191,50797
"62359",59191,14272
"62360",59191,11453
"62361",59191,65343
"62362",59191,18538
"62363",59191,16017
"62364",59191,1961
"62566",54414,31876
"62567",54414,22704
"62568",54414,22707
"62569",54414,22705
"62570",54414,22706
"62610",59140,42541
"62753",54414,73930
"62754",57447,6015
"62763",59013,62479
"63356",57422,9067
"63517",58743,38941
"63518",58743,73446
"63601",58284,10897
"63720",54414,46798
"63732",49444,73172
"63733",49444,49672
"63742",59621,50557
"63776",48860,32301
"63777",48860,4641
"63778",48860,32606
"63781",48860,3019
"63929",58303,75270
"63930",59164,35459
"63931",59164,37313
"64229",49444,73119
"64230",49444,73122
"64231",49444,73124
"64337",59910,47224
"64338",59910,76372
"64339",59910,76411
"64482",60040,54756
"64554",11796,76095
"64555",11796,76096
"65116",60287,75995
"65167",60310,70829
"65168",60310,66392
"65371",59913,23197
"65372",59913,21439
"65373",59913,70779
"65374",59913,67560
"65375",59913,57916
"65376",59913,41403
"65377",59913,9027
"65447",60391,6452
"65448",60391,1622
"65449",60396,29077
"65633",53798,46257
"65659",1849,11919
"65973",55627,60913
"66143",55627,76383
"66144",52513,76714
"66203",24144,13866
"66204",24144,55719
"66205",24144,2623
"66206",24144,13739
"66207",24144,13740
"66208",24144,10367
"66209",24144,6236
"66210",24144,2619
"66211",24144,6154
"66212",24144,3762
"66242",60751,76400
"66243",60751,35400
"66244",60751,35398
"66415",60851,75824
"66416",60851,75829
"66417",60851,77071
"66418",60851,77068
"66419",60851,77070
"66420",60851,26978
"66421",60851,26979
"66422",60851,26980
"66423",60851,27123
"66424",60851,27121
"66425",60851,51224
"66594",60945,36210
"66663",60971,6003
"66664",60971,6004
"66789",58572,77567
"66790",58572,77735
"66791",58572,77893
"66792",58572,77894
"66848",59164,59099
"66849",59164,74526
"66850",59164,70755
"66851",59164,17341
"66852",59164,25090
"66853",59164,1123
"66854",59164,1121
"66873",59164,73543
"66875",59164,77256
"67021",59164,5053
"67125",61149,77070
"67126",61149,26976
"67127",61149,28189
"67128",61149,26977
"67129",61149,26978
"67130",61149,26979
"67131",61149,77068
"67132",61149,77066
"67133",61149,77071
"67134",61149,75829
"67135",61149,75824
"67279",60851,26976
"67280",60851,26977
"67281",60851,28189
"67357",4914,78692
"67358",4914,77286
"67359",4914,74512
"67494",61261,73630
"67495",61261,60980
"67496",61261,60168
"67497",61261,59355
"67498",61261,59319
"67499",61261,58471
"67500",61261,58581
"67691",61325,75824
"67692",61325,75829
"67693",61325,77066
"67694",61325,77070
"67695",61325,28189
"67696",61325,26979
"67697",61325,27123
"67698",61325,51226
"67699",61325,51229
"67700",61325,69498
"67701",61325,69499
"68107",59965,29446
"68150",61531,55205
"68295",61445,69399
"68326",61445,12139
"68327",61445,60980
"68328",61445,59319
"68404",59316,34157
"68405",59316,9317
"68420",61644,18638
"68422",61646,25683
"68423",61646,5321
"68424",61646,76411
"68425",61646,25681
"68426",61646,18384
"68638",61716,21895
"68639",61716,20762
"68640",61716,67766
"68748",60945,34155
"68824",61771,9158
"68825",61771,61320
"68826",61771,12139
"68827",61771,69399
"68828",61771,1548
"68829",61771,25
"68830",61771,20995
"68831",61771,9156
"68888",61744,79590
"68889",61744,79154
"68890",61744,62347
"68891",61744,73630
"68892",61744,60168
"68893",61744,60980
"68945",61644,13740
"68946",61644,43862
"68976",61810,77567
"68977",61810,77735
"68978",61810,77886
"68979",61810,77879
"68980",61810,55332
"68986",45,10142
"68988",57126,69073
"68989",61810,13608
"69198",61810,52234
"69202",61810,74594
"69211",61810,77975
"69222",61810,52090
"69405",61943,6455
"69422",8426,52408
"69611",4433,78692
"69738",51813,76369
"69826",52415,77738
"69827",52415,69791
"69883",53551,75979
"69884",53551,80910
"69885",53551,72826
"69886",53551,65706
"69887",53551,67560
"69888",53551,9037
"69889",53551,9036
"69890",53551,9028
"69891",53551,9034
"69892",53551,9027
"69893",53551,9032
"70073",62245,23048
"70074",62245,22249
"70075",62245,22251
"70253",62310,78101
"70256",62323,76233
"70257",62323,76234
"70258",62323,76232
"70259",62323,76236
"70260",62323,42325
"70261",62323,42312
"70262",62323,42216
"70263",62323,77591
"70264",62323,76975
"70265",62323,49510
"70266",62323,79979
"70267",62323,78205
"70268",62323,75293
"70269",62323,47769
"70270",62323,52408
"70271",62323,78738
"70291",51813,16637
"70293",62344,9031
"70301",61810,42174
"71350",62692,24742
"71396",62701,44142
"71402",60287,81947
"71403",60287,44618
"71404",60287,35832
"71405",60287,81942
"71406",60287,81945
"71407",60287,53908
"71408",60287,53921
"71409",60287,53976
"71410",60287,79259
"71411",60287,79263
"71412",60287,79267
"71413",60287,80503
"71414",60287,68731
"71415",60287,68732
"71416",60287,78895
"71417",60287,78896
"71418",60287,67696
"71419",60287,67697
"71420",60287,67666
"71421",60287,67667
"71422",60287,67668
"71423",60287,67669
"71424",60287,67670
"71425",60287,67720
"71426",60287,80510
"71427",60287,11010
"71428",60287,81025
"71429",60287,80653
"71430",60287,10967
"71431",60287,57458
"71432",60287,21724
"71433",60287,21730
"71434",60287,21734
"71435",60287,42504
"71436",60287,42771
"71438",60287,13252
"71439",60287,13247
"71440",60287,13250
"71441",60287,13249
"71442",60287,13251
"71443",60287,81363
"71444",60287,81361
"71455",62718,80071
"71456",62718,58746
"71457",62718,77141
"71458",62718,78766
"71459",62718,68021
"71460",62718,57602
"71463",62718,56102
"71464",62718,56143
"71538",13051,4645
"71539",13051,4644
"71780",62879,25833
"71781",62879,7710
"71782",62879,14386
"71783",62879,157
"71784",62879,18386
"71785",62879,6081
"71786",62879,13055
"71787",62879,37472
