"","V1","V2"
"24889",29858,16928
"24890",29858,16936
"24891",29858,16929
"24892",29858,16930
"24893",29858,16934
"24894",29858,16937
"24895",29858,16931
"24896",29858,16935
"24897",29858,17770
"24898",29858,16932
"24899",29858,17327
"24900",29858,27483
"24901",29858,32143
"24902",29858,35098
"24956",20481,35459
"25020",20481,44508
"25021",20481,44241
"25022",20481,43953
"25023",20481,43168
"25024",20481,38778
"25052",5308,42364
"25100",29958,29520
"25271",10936,44926
"25272",10936,44508
"25273",10936,44241
"25274",10936,43953
"25275",10936,38778
"25276",10936,35695
"25277",10936,35693
"25278",10936,36573
"25279",10936,35696
"25280",10936,13081
"25281",10936,13082
"25282",10936,43168
"25435",20481,44521
"25436",20481,44192
"25437",20481,3759
"25438",20481,3756
"25439",20481,3758
"25440",20481,3751
"25441",20481,3753
"25920",29715,45439
"26117",17805,38309
"26118",9476,45870
"26119",9476,44892
"26120",9476,44987
"26162",24387,35275
"26163",24387,37296
"26164",24387,26579
"26165",24387,28342
"26166",24387,28343
"26167",24387,33721
"26168",24387,33722
"26169",24387,35088
"26170",24387,35269
"26171",24387,35268
"26172",24387,35271
"26173",24387,35272
"26174",24387,35273
"26175",24387,35274
"26179",7308,45609
"26363",24387,45128
"26364",24387,45124
"26365",24387,45127
"26366",24387,13840
"26367",24387,13832
"26368",24387,13839
"26369",24387,13833
"26370",24387,13835
"26371",24387,13836
"26372",24387,13837
"26373",24387,13838
"26374",24387,13834
"26505",5308,42360
"26507",5308,45399
"26508",5308,37286
"26510",5308,42466
"26527",4944,36947
"26528",4944,35459
"26529",4944,28650
"26530",4944,11267
"26531",4944,11270
"26539",4944,44174
"26540",4944,44178
"26541",4944,44177
"26542",4944,44176
"26543",4944,41200
"26544",4944,42222
"26545",4944,42966
"26546",4944,40894
"26547",4944,45339
"26548",4944,42964
"26549",4944,44880
"26555",4944,41507
"26556",4944,36806
"26557",4944,25648
"26558",4944,25647
"26559",4944,28278
"26560",4944,3291
"26561",4944,3279
"26562",4944,3289
"26563",4944,3270
"26564",4944,3290
"26565",4944,3286
"26566",4944,3267
"26567",4944,3288
"26568",4944,3287
"26569",4944,3274
"26570",4944,3276
"26571",4944,3283
"26572",4944,3281
"26573",4944,3261
"26574",4944,3285
"26575",4944,3284
"26576",4944,3278
"26577",4944,3282
"26578",4944,3280
"26580",4944,3272
"26581",4944,3268
"26582",4944,3269
"26583",4944,3264
"26584",4944,3262
"26585",4944,3273
"26586",4944,3277
"26587",4944,3266
"26588",4944,3263
"26589",4944,3265
"26618",30035,46926
"26678",20481,44707
"26868",24387,15872
"26869",24387,15866
"26870",24387,15867
"26871",24387,15868
"26872",24387,15869
"26873",24387,15870
"26874",24387,15871
"26962",30655,44827
"27240",3967,26345
"27276",30756,24706
"27277",30756,24707
"27278",30756,24708
"27279",30756,24712
"27280",30756,24710
"27281",30756,24705
"27282",30756,24711
"27283",30756,24709
"27519",29252,43101
"27520",29252,43106
"27521",29252,47370
"27534",10069,28801
"27536",10069,42156
"27625",30831,47354
"27626",30831,26979
"27627",30831,40531
"27629",30831,36167
"27630",30831,40368
"27638",30831,47426
"27763",6454,8575
"27779",30926,6332
"28083",6436,47105
"28084",6436,46980
"28085",6436,39719
"28086",6436,17661
"28087",6436,17669
"28088",6436,32738
"28092",6436,30251
"28196",30831,28189
"28197",30831,27121
"28198",30831,27122
"28199",30831,36163
"28200",30831,42197
"28272",9365,8312
"28273",9365,3185
"28274",9365,148
"28275",9365,9064
"28276",9365,9066
"28277",9365,9060
"28278",9365,9061
"28279",9365,4034
"28281",9365,1853
"28282",9365,1854
"28283",9365,9068
"28284",9365,9069
"28285",9365,9065
"28286",9365,1859
"28287",9365,1860
"28288",9365,9057
"28289",9365,18781
"28290",9365,14109
"28291",9365,16603
"28292",9365,4209
"28293",9365,24926
"28294",9365,9072
"28295",9365,4206
"28296",9365,3016
"28297",9365,24929
"28298",9365,9071
"28299",9365,9070
"28300",9365,9076
"28301",9365,27390
"28302",9365,5289
"28303",9365,2819
"28305",9365,21441
"28306",9365,6160
"28307",9365,16865
"28308",9365,6161
"28309",9365,21440
"28310",9365,9075
"28311",9365,452
"28312",9365,24228
"28313",9365,3019
"28314",9365,18749
"28315",9365,1980
"28316",9365,152
"28317",9365,2409
"28318",9365,32143
"28319",9365,677
"28320",9365,35098
"28321",9365,6282
"28322",9365,39202
"28323",9365,27391
"28387",1266,947
"28397",30831,46822
"28579",31075,11583
"28682",31155,47526
"28875",30831,28974
"28877",30831,11146
"28882",9476,34742
"28883",9476,35262
"28884",9476,37492
"28885",9476,34737
"28886",9476,34745
"28887",9476,34746
"28888",9476,34747
"28889",9476,35252
"28891",9849,38390
"28892",9849,31031
"28944",9476,42451
"29046",30831,40365
"29047",30831,40372
"29067",9476,37370
"29068",9476,37369
"29069",9476,21676
"29083",9476,47327
"29084",9476,42013
"29085",9476,41403
"29117",29715,48705
"29118",29715,48703
"29121",29715,48704
"29143",30831,40369
"29144",30831,40371
"29496",8454,37296
"29660",24781,48243
"29661",24781,47703
"29662",24781,47626
"29663",24781,47341
"29664",24781,46671
"29665",24781,47339
"29667",33565,47413
"29668",33565,47415
"29669",33565,47422
"29670",33565,47416
"29671",33565,47419
"29672",33565,47421
"29698",46330,47426
"29751",48150,6279
"29754",48150,25520
"29857",4944,11268
"29904",742,6259
"29906",742,5850
"29908",742,5851
"30027",48196,2084
"30270",6436,49235
"30292",5350,4126
"30563",31006,48037
"30564",31006,49013
"30589",5350,27020
"30608",6436,49237
"30842",48892,42440
"30843",48892,40607
"30844",48892,47374
"31052",11327,13750
"31053",11327,13753
"31054",11327,23089
"31328",31006,49014
"31416",49028,44515
"31417",49028,44516
"31418",49028,42155
"31419",49028,42156
"31420",49028,40538
"31421",49028,40537
"31422",49028,40534
"31423",49028,40536
"31424",49028,40535
"31425",49028,40533
"31426",49028,40532
"31427",49028,40680
"31428",49028,40682
"31429",49028,40681
"31430",49028,41321
"31431",49028,41322
"31432",49028,40531
"31433",49028,41805
"31434",49028,34697
"31435",49028,43941
"31436",49028,34700
"31437",49028,34701
"31438",49028,37616
"31439",49028,42451
"31440",49028,42457
"31441",49028,42459
"31442",49028,49444
"31443",49028,49605
"31444",49028,49607
"31445",49028,49775
"31446",49028,49776
"31447",49028,49777
"31461",49034,49411
"31462",49034,48195
"31463",49034,48557
"31464",49034,48650
"31465",49034,48285
"31466",49034,48558
"31467",49034,48903
"31468",49034,48651
"31469",49034,48559
"31470",49034,50044
"31471",49034,49841
"31472",49034,48562
"31473",49034,49050
"31474",49034,48288
"31475",49034,48564
"31476",49034,48652
"31477",49034,48291
"31478",49034,48567
"31479",49034,48292
"31480",49034,49831
"31481",49034,48572
"31482",49034,48659
"31483",49034,48574
"31497",49028,41056
"31648",8611,17263
"31649",8611,17264
"31698",6436,17670
"31798",11676,47458
"31801",31006,49972
"31887",31006,50528
"31888",31006,47824
"31889",31006,50526
"31891",31006,42300
"32103",8666,21418
"32167",29252,38389
"32176",30831,36165
"32259",29252,44259
"32260",29252,43667
"32261",29252,44270
"32317",29252,43063
"32395",29252,10780
"32399",29252,10776
"32411",29252,45267
"32567",49028,48633
"32569",49028,48842
"32570",49028,48843
"32594",49028,36163
"32595",49028,27122
"32596",49028,40365
"32597",49028,40372
"32598",49347,36348
"32600",49028,22385
"32601",49028,22386
"32602",49028,22384
"32633",26310,4511
"32634",26310,5831
"32635",26310,4332
"32636",26310,5057
"32637",26310,4640
"32687",9673,3669
"32707",24387,35270
"32708",24387,34519
"32709",24387,1136
"32710",24387,41317
"32711",24387,27001
"32712",24387,39202
"32713",24387,26998
"32714",24387,40602
"32715",1606,12910
"32716",1606,15676
"32717",1606,13917
"32745",177,25672
"32746",177,731
"32747",177,28271
"32748",177,34275
"32749",177,2029
"32750",177,1155
"32751",177,2026
"32752",177,25904
"32753",177,30803
"32755",177,29918
"32756",177,19806
"32757",177,21432
"32758",177,18434
"32759",177,29024
"32760",177,21875
"32761",177,685
"32762",177,18335
"32763",177,2021
"32764",177,29222
"32771",5350,48860
"32772",5350,50923
"32773",5350,50121
"33063",49430,1404
"33064",49430,47627
"33065",49430,47193
"33090",49448,28106
"33091",49448,28107
"33092",49448,49649
"33093",49448,15854
"33094",49448,15858
"33095",49448,15856
"33152",9952,19728
"33153",49448,731
"33154",49448,15853
"33160",9952,28342
"33161",9952,35272
"33162",9952,35268
"33260",49504,29077
"33292",49504,42148
"33293",49504,29074
"33294",49504,42144
"33295",49504,42146
"33296",49504,29076
"33451",966,11514
"33455",49560,50923
"33456",49560,50507
"33457",49560,48860
"33458",49560,41403
"33459",49560,36932
"33460",49560,31161
"33461",49560,9026
"33462",49560,9039
"33463",49560,9030
"33464",49560,9032
"33472",49560,9033
"33502",10936,41686
"33503",10936,22540
"33504",10936,22541
"33505",10936,26227
"33506",10936,22538
"33507",10936,32439
"33508",10936,20047
"33509",10936,10954
"33525",49028,25104
"33610",49564,41322
"33615",49564,42173
"33656",29252,4159
"33657",49560,21576
"33661",9952,28061
"33662",9952,16829
"33663",9952,24053
"33664",9952,11382
"33665",9952,6974
"33666",9952,5593
"33667",9952,5192
"33668",4944,50165
"33669",4944,46949
"33834",9952,16822
"33835",9952,16823
"33836",9952,16827
"33838",9952,16828
"33839",9952,25652
"33840",9952,32988
"33841",9952,48885
"33842",49448,29918
"33843",49448,29024
"33892",10069,21413
"34023",49446,51687
"34024",49446,48860
"34025",49446,45609
"34026",49446,9040
"34027",49446,33954
"34028",49448,17806
"34078",9952,51366
"34079",9952,51751
"34140",24767,52085
"34141",23253,36226
"34142",23253,38006
"34143",23253,42132
"34144",49446,9028
"34145",49446,15586
"34146",49448,17362
"34147",49448,13047
"34246",24767,3408
"34247",24767,39357
"34291",4481,27680
"34292",4481,7918
"34422",4675,48068
"34423",4675,50158
"34425",4675,32971
"34426",4675,36953
"34427",4675,38389
"34428",4675,38390
"34429",4675,32973
"34430",4675,42575
"34431",4675,42574
"34514",1606,52354
"34591",30831,29976
"34596",30831,51224
"34599",30831,47824
"34605",49448,17459
"34755",49920,52514
"34756",49920,52216
"34757",49920,52195
"34758",49920,50990
"34759",49920,50630
"34760",49920,52213
"34763",28303,16172
"35008",30831,5218
"35009",49446,9041
"35010",30831,5201
"35185",49993,51645
"35197",49446,30058
"35198",49446,29178
"35199",49446,29618
"35244",10936,7130
"35245",10936,6162
"35246",10936,6048
"35247",10936,10755
"35248",10936,9748
"35249",10936,7131
"35348",30756,22797
"35353",50034,485
"35354",50034,9067
"35356",50034,22370
"35378",50043,52840
"35379",50043,44769
"35380",50043,35082
"35381",50043,49605
"35382",50043,36445
"35475",50043,35198
"35476",50043,42457
"35477",50043,49444
"35478",50043,37616
"35479",50043,49775
"35480",50043,34701
"35492",50043,42173
"35493",50043,25103
"35494",50043,25104
"35495",50043,27558
"35496",50043,19879
"35497",50043,28189
"35499",50043,35844
"35503",50043,20781
"35513",50080,47232
"35677",50043,5211
"35678",50043,40534
"35679",50043,42704
"35738",50157,35974
"35739",50157,21575
"35746",50157,21574
"35748",50157,21576
"36065",2576,53029
"36154",50223,26248
"36569",4944,7443
"36570",4944,4511
"36571",4944,21689
"36572",4944,8850
"36573",4944,16460
"36574",4944,6219
"36575",4944,16937
"36576",4944,11550
"36728",49446,731
"36861",30756,48266
"36862",30756,48262
"36863",30756,48263
"36864",30756,48269
"36865",30756,48268
"36969",2122,2479
"36971",2122,4829
"36972",2122,71
"36973",2122,6151
"36974",2122,73
"37055",50454,50772
"37056",50454,50749
"37057",50454,50751
"37058",50454,50746
"37059",50454,50752
"37060",50454,53873
"37127",50472,50665
"37128",50472,49973
"37129",50472,49151
"37130",50472,53953
"37256",50472,54164
"37404",8724,33994
"37405",8724,47767
"37527",3382,32255
"37812",50618,6274
"37813",50618,9029
"37814",50618,48067
"37976",5867,54756
"38172",5867,54877
"38173",5867,54878
"38174",5867,54879
"38175",5867,54880
"38176",5867,54881
"38177",5867,54882
"38178",5867,54883
"38179",5867,54884
"38180",5867,54886
"38181",5867,54887
"38182",5867,54889
"38261",31006,51820
"38418",20481,54463
"38523",31006,54991
"38524",31006,54992
"38706",20481,54973
"38707",20481,49366
"38708",20481,47173
"38954",50852,42552
"38955",50852,40688
"38956",50852,25099
"38957",50852,29916
"38958",50852,34268
"38959",50852,39794
"38960",50852,25100
"38961",50852,31487
"38962",50852,31105
"38963",50852,32228
"38964",50852,18724
"38965",50852,18733
"38966",50852,18720
"38967",50852,37594
"38968",50852,32581
"39052",20481,50922
"39053",20481,44372
"39054",20481,53953
"39309",50947,54227
"39527",49028,44146
"39770",8724,39157
"39771",8724,41835
"39773",8724,28679
"39776",8724,44458
"40256",51222,38312
"40533",3036,35299
"40534",3036,30406
"40535",3036,35300
"41036",51445,48034
"41037",51445,41758
"41038",51445,41759
"41039",51445,47377
"41040",51445,41761
"41041",51445,47824
"41042",51445,42191
"41043",51445,47829
"41044",51445,49014
"41045",51445,47826
"41046",51445,42300
"41047",51445,54991
"41048",51445,54994
"41049",51445,49017
"41050",51445,54992
"41051",51445,48037
"41052",51445,48041
"41053",51445,42197
"41054",51445,42055
"41055",51445,47927
"41056",51445,50527
"41057",51445,50528
"41058",51445,50526
"41059",51445,49972
"41060",51445,49013
"41227",24817,10124
"41228",24817,10134
"41229",24817,35023
"41230",24817,3790
"41231",24817,21802
"41252",51483,42574
"41413",46900,5065
"41414",46900,5051
"41415",46900,32975
"41416",46900,6265
"41417",46900,6259
"41418",46900,9057
"41419",46900,9059
"41420",46900,1089
"41421",46900,343
"41424",51557,40374
"41425",46900,57142
"41426",46900,27205
"41427",46900,6269
"41428",46900,6284
"41429",46900,37296
"41430",46900,15212
"41461",49920,55255
"41462",49920,55440
"41463",49920,52959
"41488",50852,57346
"41688",46900,57104
"41792",10069,51224
"41832",49920,57549
"41833",49920,57338
"41834",49920,57550
"41921",51855,51702
"41932",49920,1123
"41933",49920,17341
"41934",49920,44589
"41935",49920,9741
"41936",49920,9742
"41979",49920,52726
"41984",46900,5057
"42084",2576,48860
"42109",52011,41638
"42110",52011,440
"42111",52011,478
"42112",52011,485
"42113",52011,10141
"42114",52011,443
"42115",52011,10144
"42116",52011,487
"42117",52011,57460
"42118",52011,437
"42119",52011,57806
"42120",52011,41068
"42121",52011,439
"42122",52011,484
"42123",52011,441
"42124",52011,481
"42125",52011,486
"42126",52011,41071
"42127",52011,446
"42128",52011,10146
"42129",52011,480
"42130",52011,489
"42131",52011,32582
"42132",52011,444
"42133",52011,483
"42134",52011,493
"42135",52011,10143
"42136",52011,479
"42137",52011,490
"42138",52011,10145
"42139",52011,445
"42140",52011,482
"42141",52011,488
"42142",52011,41070
"42143",52011,447
"42144",52011,492
"42145",52011,438
"42146",52011,491
"42147",52011,10142
"42148",52011,442
"42198",9262,55599
"42206",9262,33546
"42320",2629,82
"42321",2629,18065
"42322",2629,4605
"42323",2629,18067
"42324",2629,2163
"42325",2629,2167
"42326",2629,2166
"42327",2629,81
"42328",2629,4034
"42329",2629,2162
"42330",2629,11402
"42331",2629,85
"42332",2629,8881
"42333",2629,6163
"42334",2629,89
"42335",2629,5064
"42336",2629,6194
"42337",2629,87
"42338",2629,5062
"42339",2629,6195
"42340",2629,11393
"42341",2629,90
"42342",2629,88
"42343",2629,6193
"42344",2629,11295
"42345",2629,11297
"42346",2629,6197
"42347",2629,5061
"42348",2629,4085
"42349",2629,6191
"42350",2629,6189
"42351",2629,6190
"42352",2629,39202
"42353",2629,6569
"42354",2629,11396
"42355",2629,6198
"42356",2629,6196
"42357",2629,11296
"42358",2629,11391
"42359",2629,11387
"42360",2629,3226
"42361",2629,8525
"42362",2629,11400
"42363",2629,8885
"42364",2629,19473
"42365",2629,5050
"42366",2629,5054
"42367",2629,11389
"42368",2629,11399
"42369",2629,5053
"42370",2629,11392
"42371",2629,5049
"42372",2629,11398
"42373",2629,11390
"42374",2629,11388
"42375",2629,26935
"42376",2629,11395
"42377",2629,16407
"42378",2629,7669
"42379",2629,8523
"42380",2629,2488
"42381",2629,11397
"42382",2629,8878
"42383",2629,6879
"42384",2629,13698
"42385",2629,8524
"42386",2629,5052
"42387",2629,5051
"42388",2629,17521
"42389",2629,8888
"42390",2629,7228
"42391",2629,5058
"42392",2629,5233
"42393",2629,5822
"42395",2629,3516
"42396",2629,3511
"42397",2629,2321
"42398",2629,5057
"42399",2629,3505
"42400",2629,3512
"42401",2629,17520
"42402",2629,8312
"42403",2629,17522
"42404",2629,13699
"42405",2629,3510
"42406",2629,3362
"42407",2629,8886
"42408",2629,4604
"42409",2629,3507
"42410",2629,3513
"42411",2629,9168
"42412",2629,8894
"42414",2629,434
"42415",2629,8884
"42416",2629,3508
"42417",2629,8889
"42418",2629,8877
"42419",2629,8890
"42420",2629,3517
"42421",2629,12436
"42422",2629,5226
"42423",2629,8898
"42424",2629,1101
"42425",2629,12810
"42426",2629,21403
"42427",2629,12437
"42428",2629,8875
"42429",2629,8892
"42430",2629,8874
"42431",2629,8880
"42432",2629,8891
"42433",2629,3518
"42434",2629,15513
"42435",2629,12435
"42436",2629,6818
"42437",2629,5611
"42438",2629,12812
"42439",2629,3506
"42440",2629,8879
"42441",2629,8882
"42442",2629,8876
"42443",2629,3509
"42444",2629,8896
"42445",2629,8893
"42446",2629,12433
"42447",2629,6817
"42448",2629,5232
"42449",2629,12432
"42450",2629,9654
"42451",2629,8543
"42452",2629,5230
"42453",2629,9655
"42455",2629,52420
"42456",2629,52422
"42457",2629,52426
"42530",2122,5888
"42531",2122,3209
"42532",2122,3213
"42533",2122,18560
"42534",2122,70
"42553",2122,29783
"42709",52314,56959
"42748",52349,50387
"42749",52350,18644
"42750",52350,935
"42753",52350,49954
"42843",10119,56748
"42870",52429,29252
"42872",52429,44166
"42873",52429,14477
"42874",52429,41477
"42875",52429,50076
"42876",52429,30322
"42877",52429,36445
"42878",52429,38952
"42879",52429,38945
"42880",52429,39910
"42881",52429,39908
"42883",52429,39914
"42884",52429,7391
"42885",52429,2941
"42886",52429,50966
"42887",52429,11554
"42888",52429,7052
"42889",52429,49739
"42890",52429,50352
"42891",52429,28642
"42892",52429,53065
"42893",52429,53171
"42894",52429,23284
"42895",52429,23283
"42896",52429,700
"42897",52429,8079
"42898",52429,35443
"42899",52429,39371
"42900",52429,4492
"42901",52429,20632
"42902",52429,11549
"42903",52429,56858
"42904",52429,47373
"43008",52429,5052
"43009",52429,5065
"43010",52429,50158
"43015",52429,9072
"43016",52429,9073
"43017",52429,9068
"43018",52429,9065
"43019",52429,9062
"43020",52429,56405
"43021",52429,57916
"43022",52429,50923
"43023",52429,42013
"43024",52429,44094
"43025",52429,31161
"43026",52429,9026
"43027",52429,9038
"43028",52429,9037
"43029",52429,9031
"43030",52429,45609
"43031",52429,47327
"43032",52429,47926
"43033",52429,32975
"43034",52429,6284
"43035",52429,6281
"43036",52429,6261
"43037",52429,6263
"43038",52429,6260
"43052",30360,42156
"43187",19729,39160
"43201",1714,41638
"43202",1714,57460
"43203",1714,57806
"43204",1714,41068
"43205",1714,41071
"43206",1714,32582
"43207",1714,41070
"43262",30360,55478
"43263",30360,55474
"43264",30360,56831
"43267",30360,25963
"43300",49448,17361
"43301",49448,17803
"43302",49448,13259
"43325",52429,2161
"43326",52429,2162
"43327",52429,2163
"43328",52429,2164
"43329",52429,2165
"43330",52429,2166
"43331",52429,2167
"43332",52429,45128
"43333",52429,45124
"43334",52429,13833
"43336",52587,16833
"43337",52587,16834
"43338",52587,16835
"43339",52587,16836
"43340",52587,16837
"43341",52587,16838
"43365",51855,57872
"43366",51855,54452
"43374",52612,58230
"43558",8522,11867
"43559",8522,11872
"43606",1416,56974
"43675",1714,58495
"43676",1714,58496
"43677",1714,58497
"43710",52011,58495
"43711",52011,58496
"43712",52011,58497
"43838",50852,58626
"43916",9828,8344
"43960",52961,58421
"43961",52961,56959
"43975",46900,27735
"43976",46900,5058
"43977",46900,6264
"43981",52966,44829
"43982",52966,44847
"43984",52966,44832
"44095",30360,53768
"44097",7262,45607
"44098",7262,43778
"44100",52997,51030
"44101",52997,44192
"44144",53055,50665
"44332",500,41638
"44333",500,41071
"44334",500,57460
"44335",500,41068
"44336",500,58496
"44337",500,58495
"44338",500,57806
"44339",500,32582
"44340",500,41070
"44341",500,58497
"44370",7545,57291
"44440",53269,49026
"44441",53269,35533
"44442",53269,38603
"44443",53269,4159
"44444",53269,10776
"44445",53269,13834
"44459",53269,43046
"44526",52429,53632
"44527",52429,44090
"44528",52429,27482
"44529",52429,25574
"44530",52429,43918
"44531",52429,42988
"44532",52429,42633
"44533",52429,43295
"44534",52429,44256
"44535",52429,44275
"44536",52429,8523
"44537",52429,8524
"44538",52429,8544
"44539",52429,8537
"44540",52429,8534
"44541",52429,8545
"44542",52429,52661
"44543",52429,57528
"44544",52429,58750
"44545",52429,8542
"44546",52429,8529
"44547",52429,8539
"44548",52429,8538
"44549",52429,8535
"44550",52429,8533
"44551",52429,8532
"44552",52429,8531
"44553",52429,8530
"44554",52429,8528
"44555",52429,8527
"44556",52429,8525
"44557",52429,26562
"44558",52429,16932
"44559",52429,55111
"44560",52429,49057
"44561",52429,37619
"44562",52429,21559
"44563",52429,31738
"44564",52429,21558
"44565",52429,27856
"44566",52429,18407
"44567",52429,18408
"44568",52429,2928
"44569",52429,18410
"44570",52429,17014
"44571",52429,4595
"44572",52429,17013
"44573",52429,2929
"44574",52429,17012
"44575",52429,2930
"44576",52429,4592
"44577",52429,4591
"44578",52429,18406
"44579",52429,4594
"44587",53316,50541
"44636",49359,56227
"44641",50043,16736
"44778",9365,57502
"44779",9365,49716
"44780",9365,17341
"44781",9365,47897
"44782",9365,27213
"44783",9365,55691
"44784",9365,17336
"44785",9365,10613
"44786",9365,26031
"44787",9365,26029
"44788",9365,10614
"44789",9365,1123
"44790",9365,25090
"44791",9365,27520
"44792",9365,1121
"44793",9365,44589
"44818",30360,50376
"44819",30360,26144
"44957",10071,36807
"44961",49359,9030
"44962",49359,9027
"44963",49359,53029
"44964",49359,51020
"45015",52429,8895
"45016",52429,8899
"45017",52429,8898
"45018",52429,8896
"45019",52429,8892
"45020",52429,8887
"45021",52429,8875
"45024",52429,8889
"45025",52429,8878
"45026",52429,8873
"45027",52429,8881
"45028",52429,8885
"45029",52429,8890
"45096",10071,32644
"45097",10071,13372
"45108",10071,37687
"45109",10071,7471
"45110",10071,37689
"45111",10071,14394
"45112",10071,1129
"45113",10071,14397
"45114",10071,37688
"45115",10071,36810
"45116",10071,13371
"45117",10071,4645
"45118",30360,33984
"45121",30360,17497
"45129",52429,55599
"45130",52429,50836
"45131",52429,46927
"45132",52429,53695
"45133",52429,37111
"45134",52429,28545
"45135",52429,37412
"45136",52429,39311
"45137",52429,40587
"45138",52429,35402
"45139",52429,36773
"45140",52429,39604
"45141",52429,34190
"45142",52429,34714
"45143",52429,34990
"45193",53489,34006
"45232",53459,13606
"45245",53459,478
"45439",28473,52408
"45440",28473,53062
"45441",28473,47769
"45442",28473,57551
"45443",28473,57552
"45444",28473,54698
"45685",53233,30328
"45686",53233,30496
"45740",53670,7532
"45774",50852,60269
"45934",53752,38188
"45994",53799,47415
"45995",53799,47413
"45996",53799,56916
"46003",53799,47421
"46004",53799,59832
"46024",46900,6260
"46025",46900,6270
"46026",46900,6268
"46027",46900,6266
"46041",10071,7472
"46042",10071,4644
"46043",10071,33037
"46350",5867,21025
"46351",5867,21024
"46354",49359,57672
"46355",49359,55988
"46365",10071,13370
"46366",10071,7469
"46367",10071,30360
"46368",10071,4642
"46369",10071,36074
"46370",10071,956
"46371",10071,4643
"46372",10071,7470
"46373",10071,14393
"46374",10071,14395
"46375",10071,37684
"46376",10071,37754
"46377",10071,37690
"46378",10071,13373
"46379",10071,13374
"46380",10071,2270
"46381",10071,1131
"46382",10071,3893
"46383",10071,14396
"46384",10071,32645
"46385",10071,14392
"46386",10071,13375
"46387",10071,14649
"46388",10071,32692
"46389",10071,32646
"46390",10071,1130
"46391",10071,1126
"46392",10071,1125
"46393",10071,1132
"46394",10071,1128
"46395",10071,9767
"46396",10071,1134
"46397",10071,7496
"46398",10071,23485
"46399",10071,36159
"46400",10071,14648
"46401",10071,4747
"46402",10071,1127
"46403",10071,1133
"46404",10071,16861
"46405",10071,7494
"46406",10071,7495
"46407",10071,6444
"46408",10071,23484
"46409",10071,23483
"46410",10071,36160
"46411",10071,36164
"46412",10071,25512
"46413",10071,36162
"46414",10071,23482
"46415",10071,23481
"46416",10071,14755
"46417",10071,6447
"46418",10071,3068
"46419",10071,37772
"46420",10071,105
"46421",10071,35089
"46422",10071,37381
"46423",10071,104
"46424",10071,103
"46425",10071,157
"46426",10071,6484
"46427",10071,37774
"46428",10071,37380
"46429",10071,10790
"46430",10071,37773
"46431",10071,37619
"46432",10071,6446
"46433",10071,14377
"46434",10071,25680
"46435",10071,25682
"46436",10071,25683
"46437",10071,25681
"46438",10071,13930
"46439",10071,13934
"46440",10071,14376
"46441",10071,10787
"46442",10071,10788
"46443",10071,10789
"46444",10071,1747
"46702",9673,39346
"46780",30268,1403
"46795",54038,1623
"46796",54038,30924
"46797",54038,1625
"46799",54038,1198
"46839",54038,1276
"46840",54038,21222
"46841",54038,9727
"46842",54038,27681
"46843",54038,11736
"46891",54038,61743
"46928",9416,25776
"46929",9416,26894
"46945",30381,7234
"46946",30381,22104
"46964",19729,58722
"46965",19729,56623
"46966",19729,55080
"46967",19729,46157
"46968",19729,57958
"46970",19729,54081
"46971",19729,54080
"46972",19729,13191
"46973",19729,44491
"46974",19729,33690
"46975",19729,32574
"46976",19729,13212
"46978",19729,13211
"46979",19729,13209
"46980",19729,13210
"46981",19729,13189
"46982",19729,13203
"46983",19729,13196
"46988",262,5057
"47052",7389,11550
"47053",7389,7242
"47054",7389,9028
"47055",7389,5727
"47086",30381,25058
"47087",30381,29233
"47142",51357,12988
"47146",9828,38941
"47172",54038,24746
"47173",54038,4968
"47174",54038,2273
"47296",177,3392
"47297",177,28208
"47310",50472,61567
"47332",30381,12299
"47356",54051,54822
"47457",50043,56416
"47458",50043,55221
"47480",30381,7921
"47482",30381,27682
"47488",30381,28823
"47503",54038,24747
"47531",50043,57048
"47532",50043,40681
"47533",50043,5204
"47534",50043,43209
"47535",50043,59293
"47536",50043,52237
"47537",50043,50532
"47538",50043,60046
"47609",19729,6406
"47610",19729,6408
"47612",19729,25652
"47613",19729,62713
"47614",19729,19842
"47673",9365,62700
"47674",9365,62701
"47675",9365,62702
"47676",9365,62703
"47677",9365,62705
"47678",9365,62706
"47679",9365,62707
"47680",9365,62709
"47681",9365,62710
"47682",9365,36947
"47683",9365,62713
"47684",9365,62716
"47685",9365,51807
"47686",9365,35459
"47687",9365,28650
"47688",9365,11267
"47689",9365,11270
"47690",9365,11268
"47691",9365,35261
"47692",9365,24928
"47693",9365,20741
"47694",9365,16937
"47695",9365,2132
"47696",9365,6263
"47697",9365,16606
"47698",9365,5831
"47801",4944,19731
"47802",4944,45267
"47803",4944,36953
"47804",4944,27205
"47805",4944,6269
"47806",4944,48294
"47807",4944,45940
"47808",4944,47428
"47809",4944,5057
"47810",4944,57502
"47814",9476,9026
"47815",9476,18781
"47816",9476,29006
"47817",9476,35253
"47818",9476,5058
"47819",9476,15867
"47820",9476,9036
"47821",9476,23362
"47822",9476,36932
"47823",9476,31161
"47824",9476,23363
"47825",9476,15209
"47826",9476,12171
"47827",9476,41805
"47828",9476,27372
"47829",9476,42155
"47830",9476,23361
"47831",9476,31617
"47832",9476,32433
"47833",9476,23106
"47834",9476,28061
"47835",9476,31613
"47836",9476,83
"47837",9476,9037
"47838",9476,5062
"47839",9476,33629
"47840",9476,15207
"47841",9476,5064
"47842",9476,29567
"47843",9476,27025
"47844",9476,4196
"47845",9476,316
"47846",9476,9033
