"","V1","V2"
"41499",51580,32973
"41500",51580,42460
"41501",51580,38390
"41617",3523,57460
"41689",51616,440
"41690",51616,485
"41749",566,57502
"42081",8094,9901
"42082",8094,9891
"42085",8094,24401
"42099",3523,57806
"42212",6470,21576
"42214",6470,54991
"42219",450,874
"42220",450,873
"42221",450,871
"42277",50964,9036
"42278",50964,9028
"42279",50964,9034
"42280",50964,9031
"42458",52146,56416
"42476",52146,51224
"42574",52010,54452
"42713",52311,57916
"42714",52311,53029
"42715",52311,36932
"42725",52333,39549
"42726",22499,52811
"42731",52311,52979
"42844",50673,4055
"42956",52450,2822
"42957",52450,2820
"42960",52450,56605
"42961",52450,56604
"42962",52450,43325
"42977",52311,31161
"43052",30360,42156
"43054",52479,52318
"43067",52479,56858
"43170",52524,49715
"43171",52524,48205
"43172",52524,46908
"43173",52524,51125
"43174",52524,32819
"43175",52524,45168
"43181",52524,54877
"43182",52524,54878
"43183",52524,54879
"43262",30360,55478
"43263",30360,55474
"43264",30360,56831
"43267",30360,25963
"43552",50964,6193
"43553",50964,20738
"43554",50964,20741
"43555",50964,20742
"43574",52763,57194
"43575",52763,57337
"43576",52763,58016
"43577",52763,55098
"43578",52763,50665
"43579",52763,43901
"43607",3523,58496
"43608",3523,58495
"43609",3523,58497
"43654",50170,56895
"43655",50170,57438
"43656",50170,58196
"43774",566,58620
"43775",566,33378
"43776",566,35135
"43777",566,21047
"43837",52479,40202
"43921",49349,21575
"43987",52969,58669
"43988",52969,58637
"43989",52969,58450
"43990",52969,58332
"43991",52969,58335
"44095",30360,53768
"44104",22499,58740
"44432",3078,56103
"44433",3078,343
"44434",3078,12800
"44435",3078,4125
"44473",52479,52324
"44474",52479,52979
"44475",52479,29396
"44477",52479,38390
"44478",52479,42574
"44479",52479,32973
"44480",52479,42575
"44482",52479,32971
"44483",52479,33962
"44485",52479,38389
"44486",52479,36953
"44488",52479,16251
"44489",52479,16252
"44490",52479,36956
"44700",3078,58620
"44701",3078,58740
"44721",52311,17520
"44722",52311,9027
"44818",30360,50376
"44819",30360,26144
"44928",53393,58601
"44976",566,59583
"45007",52311,14164
"45031",53303,25920
"45118",30360,33984
"45121",30360,17497
"45122",11505,56939
"45264",53505,50966
"45268",5019,480
"45269",5019,481
"45270",5019,478
"45271",5019,484
"45272",5019,437
"45273",5019,439
"45274",5019,438
"45275",5019,486
"45276",5019,440
"45277",5019,485
"45278",5019,6163
"45279",5019,3165
"45280",5019,10451
"45281",5019,12929
"45282",5019,12930
"45283",11414,57677
"45284",11414,39607
"45285",11414,11268
"45287",11414,24285
"45318",53505,56621
"45319",53505,59396
"45406",53554,27223
"45434",52479,59918
"45477",53505,50427
"45511",53597,15669
"45512",53597,15670
"45513",53597,15668
"45514",53597,15671
"45515",53597,15672
"45628",22499,59990
"45689",53637,59828
"45690",53637,59831
"45691",53637,59832
"45706",53650,5054
"45725",53662,57048
"45726",53662,42155
"45727",53662,42156
"45728",53662,41322
"45729",53662,40682
"45730",53662,40535
"45731",53662,40534
"45732",53662,40538
"45735",53662,57458
"45736",53662,47767
"45737",53662,29446
"45738",53662,27699
"45739",53662,19882
"45799",52479,59990
"45810",2327,5182
"45891",53674,9040
"45892",53674,9041
"45893",53674,9028
"45894",53674,49973
"45899",30920,60084
"45900",30920,60078
"45901",30920,60083
"45902",30920,60076
"45903",30920,60086
"45944",24103,42016
"45945",24103,16882
"45946",24103,44589
"45947",24103,35575
"45997",52479,29045
"45998",52479,29044
"45999",52479,119
"46000",52479,17975
"46064",3078,58008
"46068",1657,57381
"46207",50668,59177
"46338",3078,26562
"46339",3078,8524
"46340",3078,8536
"46341",3078,8534
"46342",3078,52661
"46343",3078,58492
"46474",11809,2163
"46475",11809,2162
"46476",11809,53462
"46477",11809,53481
"46478",11809,58610
"46479",11809,60375
"46480",11809,5230
"46481",11809,2164
"46482",11809,2166
"46483",11809,2167
"46793",54040,30695
"46794",53505,50430
"46795",54038,1623
"46796",54038,30924
"46797",54038,1625
"46799",54038,1198
"46827",53505,61312
"46839",54038,1276
"46840",54038,21222
"46841",54038,9727
"46842",54038,27681
"46843",54038,11736
"46879",53505,32155
"46880",53505,32156
"46881",53505,16606
"46882",53505,2905
"46883",53505,4511
"46884",53505,6219
"46885",53505,1445
"46886",53505,26797
"46891",54038,61743
"46918",54091,17389
"47125",20007,27735
"47126",20007,6258
"47127",20007,57916
"47172",54038,24746
"47173",54038,4968
"47174",54038,2273
"47307",53505,61600
"47308",53505,61000
"47309",53505,877
"47503",54038,24747
"47812",22499,62875
"47813",22499,58008
"48075",54390,13191
"48113",770,29839
"48415",22499,63426
"48448",30981,52318
"48469",566,63574
"48576",9992,63177
"48578",665,9075
"48579",665,40776
"48580",665,6982
"48700",7238,60913
"48761",9691,29396
"48762",9691,38390
"48763",9691,32971
"48764",9691,33962
"48765",9691,54080
"48908",9691,32973
"49008",8094,6552
"49009",8094,60535
"49010",8094,59907
"49011",8094,50456
"49012",8094,36880
"49020",8094,53029
"49021",8094,51687
"49022",8094,52413
"49023",8094,63567
"49044",3078,62327
"49045",3078,63362
"49046",3078,63365
"49047",3078,63363
"49048",3078,63366
"49105",9536,56858
"49106",9536,41403
"49107",9536,53029
"49232",665,7960
"49233",665,13665
"49234",665,18750
"49235",665,1718
"49236",665,25902
"49237",665,1717
"49250",9536,25649
"49251",9536,4966
"49276",8094,28028
"49350",50596,2008
"49351",50596,2009
"49352",50596,2010
"49353",50596,2011
"49354",50596,2012
"49356",54767,30004
"49380",665,1716
"49381",665,25259
"49395",10810,8892
"49396",10810,8883
"49397",10810,8891
"49398",10810,53065
"49400",3078,64429
"49529",52763,57872
"49530",52763,57864
"49531",52763,58282
"49610",54851,64648
"49652",665,64764
"49830",11459,60486
"49831",11459,62479
"49859",9536,63426
"49984",665,33888
"49985",665,21573
"49986",665,4710
"49987",665,21571
"49988",665,21569
"50155",3078,56858
"50156",3078,57916
"50157",3078,53029
"50161",3078,51687
"50226",55000,61142
"50227",55000,61143
"50228",55000,61144
"50229",55000,61145
"50381",9536,343
"50385",665,8469
"50387",665,46885
"50388",665,7442
"50403",8094,13837
"50561",4524,5064
"50564",4524,28061
"50565",4524,57943
"50566",4524,52930
"50567",4524,23365
"50592",27290,45128
"50593",27290,1716
"50601",27290,4192
"50643",4524,20780
"50645",27290,3758
"50649",4524,48530
"50651",4524,64743
"50743",4524,65651
"50744",4524,61719
"50757",4524,28278
"50939",4524,65706
"50940",4524,57916
"51070",30920,21639
"51233",3078,65706
"51286",665,7441
"51308",50128,65164
"51311",30920,21637
"51318",3078,64916
"51327",55222,9063
"51328",55222,9065
"51329",55222,1853
"51330",55222,8579
"51331",55222,9067
"51332",55222,9064
"51333",55222,24743
"51334",55222,1642
"51377",30920,21415
"51378",30920,21579
"51379",30920,21578
"51380",30920,21416
"51381",30920,24956
"51493",18501,9064
"51494",18501,24742
"51495",18501,5064
"51496",18501,9065
"51534",11459,57049
"51573",3744,66211
"51608",566,66330
"51986",5411,64854
"51987",5411,42425
"52029",55396,50430
"52030",55396,50425
"52031",55396,50427
"52032",55396,50431
"52033",55396,50433
"52034",55396,63298
"52109",50964,20739
"52241",3078,1089
"52342",4524,7269
"52343",4524,11039
"52344",4524,57502
"52345",4524,1123
"52346",4524,49716
"52347",4524,17341
"52348",4524,3274
"52773",27290,56858
"52774",27290,61719
"52945",50964,20740
"53005",55597,63884
"53116",54038,2272
"53126",55617,7152
"53127",55617,7146
"53128",55617,7149
"53129",55617,7150
"53130",55617,7151
"53131",55617,7154
"53132",55617,7153
"53305",55000,5148
"53306",55000,5144
"53307",55000,59658
"53308",55000,59659
"53309",55000,22617
"53310",55000,30006
"53389",55000,39522
"53513",50964,20743
"53514",50964,21846
"53515",50964,9027
"53516",50964,20737
"53832",24727,21575
"53833",24727,21574
"53834",24727,22482
"53835",24727,21579
"53836",24727,22370
"53837",24727,35971
"53990",50964,6195
"53991",50964,9040
"54011",54754,1799
"54012",54754,1942
"54013",54754,1797
"54122",11505,64429
"54160",55000,24661
"54161",55000,13942
"54162",55000,67758
"54163",55000,67999
"54164",55000,67926
"54165",55000,68000
"54166",55000,68002
"54167",55000,34007
"54168",55000,34006
"54169",55000,34005
"54170",55000,33997
"54171",55000,33996
"54172",55000,33984
"54173",55000,33978
"54174",55000,33976
"54283",23723,67571
"54284",23723,67574
"54285",23723,67585
"54286",23723,67583
"54373",3078,68073
"54374",3078,67560
"54399",54754,1838
"54412",385,10141
"54413",385,478
"54420",55934,24747
"54435",50964,17521
"54439",22587,20741
"54440",55936,44183
"54443",16259,68073
"54444",16259,67560
"54445",16259,65706
"54452",50964,6196
"54458",16259,46555
"54464",16259,52965
"54465",16259,50368
"54466",16259,66175
"54471",55963,63716
"54472",55963,14739
"54482",55000,61397
"54483",55000,61396
"54484",55000,61398
"54485",55000,9765
"54486",55000,27425
"54487",55000,16358
"54488",55000,27426
"54489",55000,9769
"54490",55000,32644
"54491",55000,32646
"54492",55000,32645
"54507",16259,44247
"54510",38051,15591
"54511",38051,7014
"54512",38051,64586
"54513",38051,25515
"54514",38051,10533
"54516",54754,1004
"54734",8195,54499
"54735",8195,63567
"54736",8195,57622
"54737",8195,52933
"54738",8195,41477
"54739",8195,48553
"54740",8195,59816
"54741",8195,41478
"54742",8195,44614
"54743",8195,57047
"54842",56060,67734
"54843",56060,67733
"54844",56060,52979
"54845",56060,42575
"54847",28970,39005
"54848",28970,39009
"54849",28970,39010
"54855",55000,29666
"54856",55000,29669
"54857",55000,59654
"54858",55000,30766
"54859",55000,30004
"54860",55000,65392
"54861",55000,59651
"54862",55000,59652
"54870",56072,9041
"54939",56100,69030
"54940",56100,67796
"54941",56100,68337
"54979",49803,52522
"54990",28789,4218
"54991",28789,4215
"54992",28789,4179
"54993",28789,32645
"54994",28789,34382
"54995",28789,4223
"54996",28789,4227
"55070",1535,11550
"55128",54754,1941
"55129",54754,1943
"55130",54754,1944
"55132",54754,29502
"55133",54754,29105
"55134",54754,29100
"55135",54754,21725
"55136",54754,31980
"55137",54754,31979
"55138",54754,31983
"55140",54754,26106
"55141",54754,26407
"55142",54754,5217
"55144",56202,69164
"55146",56202,42013
"55147",56202,41403
"55148",56202,36932
"55182",56198,42212
"55183",56198,47212
"55184",56198,56305
"55185",56198,56304
"55186",56198,57436
"55187",56198,30648
"55392",21001,68073
"55393",21001,67560
"55394",21001,65706
"55396",21001,57916
"55399",21001,56858
"55402",21001,53029
"55403",21001,52413
"55408",21001,51687
"55409",21001,50923
"55410",21001,50121
"55411",21001,45609
"55412",21001,9026
"55413",21001,9030
"55633",54754,38780
"55634",54754,52076
"55636",7204,40789
"55637",7204,40780
"55638",7204,40767
"55639",7204,40773
"55640",7204,40821
"55641",7204,40819
"55642",7204,40818
"55643",7204,40816
"55644",7204,40791
"55645",7204,41091
"55646",7204,41095
"55647",7204,41097
"55648",7204,41098
"55649",7204,41099
"55650",7204,41100
"55651",7204,41104
"55652",7204,41106
"55653",7204,41110
"55654",7204,41111
"55655",7204,41112
"55737",56202,55081
"55738",56202,66218
"55739",56202,69649
"55865",55219,47642
"56020",11459,66459
"56021",11459,69142
"56134",55000,54759
"56185",55000,34008
"56186",55000,42704
"56187",55000,53078
"56188",55000,55224
"56189",55000,35358
"56190",55000,35357
"56191",55000,36021
"56192",55000,48769
"56193",55000,48778
"56194",55000,48780
"56195",55000,52093
"56196",55000,32901
"56197",55000,52090
"56198",55000,32898
"56199",55000,52088
"56200",55000,33241
"56201",55000,32888
"56202",55000,62432
"56203",55000,64636
"56204",55000,68523
"56219",49803,37373
"56224",49803,70125
"56470",55593,66663
"56527",56100,70401
"56528",56100,70190
"56554",56968,36173
"56745",56202,34923
"56803",56100,53460
"56810",56100,70463
"56825",56100,4963
"56827",56100,4964
"56876",56100,66476
"56877",52479,16640
"56878",52479,16643
"56879",52479,16633
"56880",52479,30299
"56881",52479,16641
"56909",56202,69163
"57029",56202,70722
"57223",57187,12473
"57224",57187,22807
"57225",57187,12475
"57437",4524,6265
"57438",52479,16639
"57439",52479,16635
"57440",52479,16637
"57441",52479,16632
"57442",52479,16636
"57443",52479,16642
"57444",52479,16634
"57445",52479,8313
"57446",52479,22849
"57447",52479,29034
"57458",22569,57666
"57641",11140,70190
"57652",610,19856
"57653",610,24351
"57654",610,16512
"57655",610,19754
"57698",9455,56858
"57701",23718,21418
"57703",23718,21416
"57713",57462,5062
"57714",57462,5060
"57861",24697,33811
"57862",51580,16252
"57864",51580,29396
"57865",51580,16251
"57866",51580,36956
"57867",51580,32971
"57868",51580,36953
"57869",51580,16639
"57870",51580,16643
"57903",51580,16641
"57904",51580,16637
"57905",51580,16635
"57906",51580,16640
"57908",51580,16633
"58069",52035,51702
"58072",52035,6910
"58073",52035,13055
"58123",4524,65199
"58130",52479,71543
"58131",52479,70401
"58132",52479,67734
"58135",52479,70190
"58136",52479,69166
"58137",52479,67732
"58138",52479,67733
"58158",57646,2173
"58159",57646,1837
"58160",57646,1800
"58161",57646,525
"58162",57646,23482
"58163",57646,2175
"58164",57646,1943
"58165",57646,23484
"58166",57646,216
"58167",57646,1836
"58168",57646,14755
"58372",51580,16642
"58373",51580,16634
"58374",51580,16638
"58375",51580,42574
"58467",22569,70186
"58468",22569,69248
"58469",22569,69242
"58470",22569,69243
"58471",22569,69245
"58491",57782,51820
"58492",57782,51826
"58493",57782,51821
"58494",57782,51824
"58495",57782,51822
"58496",57782,51829
"58497",57782,51825
"58498",57782,51828
"58499",57782,63897
"58502",57782,63755
"58503",57782,63759
"58504",57782,63760
"58506",57782,66800
"58507",57782,66880
"58508",57782,66879
"58509",57782,63765
"58510",57782,63771
"58511",57782,63732
"58535",57782,67710
"58567",57915,343
"58568",57915,4125
"58569",57916,22480
"58570",57915,66551
"58571",57916,65164
"58572",57916,64698
"58576",57916,56416
"58577",57916,55221
"58578",57916,53078
"58579",57916,47976
"58580",57915,70779
"58581",57916,47784
"58582",57916,47783
"58583",57916,44769
"58584",57916,42703
"58585",57916,43209
"58586",57916,35198
"58587",57915,68001
"58588",57915,3016
"58589",57915,3018
"58590",57915,69399
"58619",55000,33999
"58620",55000,24276
"58621",55000,55165
"58682",27075,56959
"58683",27075,25680
"58726",57187,46041
"58893",49803,72262
"59015",24727,48500
"59162",58274,10130
"59169",58274,1205
"59343",4524,72390
"59371",16259,70779
"59372",16259,67166
"59391",30360,33976
"59401",58405,22482
"59574",58291,69857
"59758",57915,68521
"59780",22569,72364
"59787",16259,60245
"59858",58291,69851
"59859",58291,69854
"59860",58291,69856
"59861",58291,69859
"59862",58291,69861
"59863",58291,1414
"59868",58291,9765
"59920",22569,66717
"59921",22569,66712
"59922",22569,66708
"59959",50423,6909
"59960",50423,159
"60038",11459,65164
"60112",6,72821
"60113",6,72822
"60114",6,72824
"60115",6,72825
"60116",6,72823
"60118",58608,70722
"60119",58608,71374
"60120",58608,68323
"60121",58608,53268
"60123",58608,63712
"60126",58608,25478
"60127",58608,43565
"60409",56202,41432
"60410",56202,41443
"60411",56202,41429
"60412",56202,61063
"60413",56202,45793
"60419",56202,31778
"60420",56202,28642
"60421",56202,23899
"60422",56202,71460
"60423",56202,58670
"60424",56202,72045
"60425",56202,55389
"60426",57033,73136
"60427",57033,38906
"60428",57033,48597
"60551",16033,15959
"60552",16033,30118
"60553",16033,33671
"60555",16033,21570
"60556",16033,22460
"60557",16033,21614
"60558",16033,22327
"60559",16033,26659
"60560",16033,22241
"60561",16033,21354
"60562",16033,9028
"60563",16033,35253
"60564",16033,22906
"60565",16033,33174
"60584",56202,6284
"60585",56202,6282
"60586",56202,6281
"60587",56202,6280
"60588",56202,6276
"60590",16033,70944
"60634",16259,62324
"60635",16259,62320
"60648",16259,71235
"60649",16259,73508
"60650",16259,73509
"60651",16259,33962
"60652",16259,13961
"60679",11459,53078
"60680",11459,73009
"60792",58608,73601
"60969",16033,65115
"61154",5411,73166
"61155",5411,73169
"61156",5411,73171
"61157",5411,73173
"61158",5411,73175
"61159",5411,73176
"61160",5411,73179
"61161",5411,73180
"61162",5411,73181
"61163",5411,73182
"61164",5411,73183
"61165",5411,73187
"61322",7148,484
"61323",7148,36580
"61328",7148,69168
"61329",7148,4340
"61331",7148,36626
"61332",7148,36627
"61333",7148,69305
"61409",58291,14720
"61426",58970,15702
"61427",58970,23256
"61428",58970,23027
"61429",58970,23029
"61430",58970,23026
"61431",58970,23047
"61432",58970,22250
"61433",58970,23046
"61454",8290,5057
"61477",8290,7682
"61479",8290,7679
"61482",8290,50166
"61533",16259,55081
"61652",16259,73673
"61873",59066,10374
"61991",56202,73673
"61992",56202,58237
"62079",8094,8921
"62211",59140,67770
"62212",59140,6009
"62213",59140,61883
"62214",59140,61882
"62215",59140,61112
"62216",59140,73680
"62293",52035,21421
"62295",11459,73078
"62303",59171,22482
"62351",58608,66175
"62352",58608,65051
"62353",58608,62351
"62354",58608,56228
"62356",58608,44113
"62357",58608,40434
"62380",58249,74273
"62381",58249,25531
"62467",59219,28189
"62468",59219,27698
"62469",59219,40532
"62470",59219,40531
"62471",59219,47769
"62472",59219,65164
"62473",59219,52408
"62474",59219,51885
"62476",59219,40366
"62477",59219,5210
"62478",59219,60046
"62483",59219,70212
"62610",59140,42541
"62700",59066,58443
"62728",55000,5150
"62729",55000,51641
"62730",55000,51651
"62731",55000,54054
"62732",55000,10372
"62733",55000,5207
"62734",55000,5208
"62735",55000,5211
"62736",55000,22328
"62737",55000,22325
"62738",55000,5212
"62739",55000,70829
"62774",58608,52413
"62777",58608,70123
"62778",58608,65810
"62782",58608,70688
"62883",52479,74512
"62884",52479,73508
"62885",52479,73509
"62899",54038,73926
"62924",59308,14720
"62937",22569,74951
"62938",22569,74276
"63073",59350,12300
"63288",58608,75038
"63289",58608,75041
"63356",57422,9067
"63505",59479,58610
"63506",59479,75376
"63507",59479,66362
"63508",59479,41403
"63509",59479,9040
"63510",59479,9041
"63511",59479,9028
"63512",59479,9035
"63513",59479,9034
"63514",59479,12801
"63515",59479,35268
"63516",59479,35269
"63649",59548,27425
"63650",11459,74791
"63711",55000,51624
"63741",59620,33481
"64019",11809,4088
"64020",11809,4092
"64021",11809,4090
"64022",11809,4089
"64089",55000,10584
"64090",55000,10577
"64159",55000,10582
"64281",59479,36932
"64295",2622,8921
"64482",60040,54756
"64589",60150,75372
"64590",60150,75371
"64591",60150,75374
"64592",60150,75373
"64593",60150,75377
"64940",59479,73372
"64949",59479,38991
"65387",16259,58582
"65388",16259,39914
"65398",58249,77261
"65399",58249,77264
"65400",58249,77267
"65440",60384,13056
"65502",11459,61976
"65627",59146,69985
"65628",59146,25680
"65629",59146,3392
"65895",60618,13651
"65937",54038,9064
"65974",59479,71712
"65975",59479,52422
"66010",60665,1127
"66175",1382,5607
"66176",1382,25511
"66177",1382,37968
"66178",1382,6907
"66179",1382,25682
"66180",1382,1374
"66181",1382,37687
"66182",1382,14385
"66183",1382,25513
"66184",1382,19652
"66185",1382,4179
"66186",1382,36171
"66187",1382,62738
"66188",1382,27206
"66189",1382,1378
"66190",1382,1084
"66191",59479,75380
"66192",59479,71679
"66201",59479,71678
"66228",16259,56103
"66229",16259,66627
"66248",60756,22249
"66249",60756,23044
"66250",60756,23028
"66251",60756,23049
"66252",60756,23048
"66261",58608,71678
"66707",61005,14901
"66708",61005,14900
"66709",61005,14902
"66710",61005,57641
"66711",61005,60033
"66753",16259,75380
"66754",16259,71678
"66782",61036,22481
"66783",61036,22482
"66784",61036,22479
"66788",61038,78419
"66907",50964,15586
"66923",61108,75829
"66924",61108,77070
"66925",61108,77071
"66926",61108,26979
"66927",61108,27123
"66928",61108,44679
"66929",61108,51224
"66930",61108,51228
"66982",61121,14385
"67014",16259,56170
"67276",54038,78083
"67324",51580,3640
"67325",51580,36162
"67326",51580,69988
"67327",51580,36074
"67328",51580,42575
"67329",51580,10725
"67330",51580,21309
"67362",51580,3641
"67363",51580,16097
"67364",51580,34775
"67365",51580,45350
"67366",51580,36583
"67367",51580,3639
"67368",51580,28016
"67369",51580,41797
"67370",51580,32124
"67371",51580,41796
"67372",51580,41793
"67373",51580,33544
"67374",51580,48553
"67375",51580,14410
"67376",51580,12877
"67377",51580,3718
"67378",51580,27377
"67379",51580,9159
"67615",55000,75824
"67969",16259,63069
"67970",16259,64963
"67976",61437,1382
"67977",61437,34731
"67992",61399,65766
"67994",61399,75794
"68148",61522,343
"68149",61522,9062
"68229",55000,5153
"68230",55000,77888
"68231",55000,77884
"68325",54038,69417
"68373",6451,78692
"68374",6451,52979
"68375",6451,70401
"68795",61764,65030
"68863",61775,24736
"68864",61775,24737
"68865",61775,24738
"68866",61775,24739
"68867",61775,24740
"68868",61775,24741
"68988",57126,69073
"69031",16259,73172
"69224",16259,79333
"69335",55000,45374
"69336",55000,45365
"69337",55000,67964
"69530",62022,79426
"69531",62022,79423
"69532",62022,79419
"69533",62022,79453
"69534",62022,77222
"69535",62022,77223
"69536",62022,75576
"69537",62022,71619
"69612",62065,77770
"69613",62065,78556
"69614",55000,47767
"69615",55000,19876
"69616",55000,19878
"69617",55000,20781
"69618",55000,20782
"69619",55000,5151
"69620",55000,50828
"69621",55000,50829
"69622",55000,50830
"69623",55000,49774
"69624",55000,49772
"69625",55000,80613
"69626",55000,80610
"69627",55000,21724
"69632",55000,27586
"69633",55000,27585
"69636",55000,27588
"69637",55000,53716
"69638",55000,53717
"69918",58136,38589
"69953",62073,80767
"69954",62073,80763
"69955",62073,80765
"69956",62073,80766
"69958",62022,66392
"69959",62022,70944
"69960",62022,71612
"69961",62022,70829
"69981",62022,42174
"70049",16259,80605
"70072",56202,80910
"70207",51580,37071
"70208",51580,26109
"70256",62323,76233
"70257",62323,76234
"70258",62323,76232
"70259",62323,76236
"70260",62323,42325
"70261",62323,42312
"70262",62323,42216
"70263",62323,77591
"70264",62323,76975
"70265",62323,49510
"70266",62323,79979
"70267",62323,78205
"70268",62323,75293
"70269",62323,47769
"70270",62323,52408
"70271",62323,78738
"70281",62337,24746
"70284",62337,81555
"70310",62073,81528
"70311",62073,81529
"70312",62073,81531
"70378",61430,79721
"70517",6451,74512
"70584",61909,15872
"70585",61909,15866
"70586",61909,15867
"70587",61909,15868
"70589",61909,15869
"70590",61909,15870
"70591",61909,15871
"70611",62337,81730
"70703",62417,67965
"70704",62417,67953
"70705",62417,67954
"70706",62417,67955
"70707",62417,67956
"70708",62417,67959
"70709",62417,67962
"70710",62417,67960
"70711",62417,67964
"71543",33465,18171
"71544",33465,2560
"71545",33465,5770
"71568",62417,61930
"71574",62417,59993
"71575",62417,37888
"71711",62022,50492
"71712",62022,50491
"71779",62022,45525
"71884",62902,8083
"72050",61909,65199
"72051",61909,27205
"72052",61909,5066
"72053",61909,65200
"72054",61909,5065
"72055",61909,5059
"72056",61909,5056
"72057",61909,5055
"72058",61909,5063
"72059",61909,5064
"72060",61909,5062
"72061",61909,5060
"72062",61909,5061
"72063",61909,5050
"72064",61909,5052
"72065",61909,5058
"72066",61909,5054
"72067",61909,5053
"72068",61909,5057
"72069",61909,5049
"72070",61909,5051
"72071",61909,65201
"72072",61909,65202
"72073",61909,65203
"72074",61909,65204
"72075",61909,76306
"72076",61909,70944
"72077",61909,66396
"72078",61909,71619
"72079",61909,66392
"72080",61909,71617
"72081",61909,71623
"72082",61909,66393
"72083",61909,71615
"72084",61909,70829
"72085",61909,66395
"72086",61909,71612
"72088",61522,9067
"72089",61522,4511
"72090",61909,19882
"72293",63030,70944
"72418",63030,78205
"72419",63030,75293
"72420",63030,28801
"72421",63030,52408
"72422",63030,47767
"72423",63030,76306
"72424",63030,66396
"72426",63011,32645
"72427",63011,74201
"72428",63011,74202
"72429",63011,74204
"72430",63011,74206
"72431",63011,74205
"72432",63011,74203
"72433",63011,74207
"72434",63011,74208
"72435",63011,74209
"72436",63011,74210
"72437",63011,74211
"72438",63011,74212
"72439",63011,74213
"72440",63011,74214
"72441",63011,14392
"72442",63011,14393
"72443",63011,14394
"72444",63011,14395
"72445",63011,14396
"72446",63011,14397
"72447",63011,2354
"72448",63011,2353
"72449",63011,2355
"72450",63011,32646
"72451",63011,7494
"72452",63011,7495
"72453",63011,7496
"72454",63011,3654
"72455",63011,3655
"72456",63011,3656
"72457",63011,3657
"72458",63011,7469
"72459",63011,7470
"72460",63011,7471
"72461",63011,7472
"72462",63011,4179
"72463",63011,4180
"72464",63011,4181
"72465",63011,64074
"72466",63011,13370
"72467",63011,13371
"72468",63011,13372
"72469",63011,13373
"72470",63011,13374
"72471",63011,13375
"72472",63011,36807
"72473",63011,36808
"72474",63011,36809
"72475",63011,36810
"72476",63011,36811
"72477",63011,53694
"72478",63011,67766
"72479",63011,67767
"72480",63011,67768
"72481",63011,67773
"72482",63011,67842
"72483",63011,69124
"72484",63011,70728
"72485",63011,22384
"72486",63011,22385
"72487",63011,22386
"72488",63011,35971
"72489",63011,35974
"72490",63011,22370
"72491",63011,22479
"72492",63011,22480
"72493",63011,22481
"72494",63011,22482
"72495",63011,69894
"72496",63011,69895
"72497",63011,69896
"72498",63011,69897
"72499",63011,69898
"72500",63011,69899
"72501",63011,21637
"72502",63011,21638
"72503",63011,21639
"72504",63011,21415
"72505",63011,21416
"72506",63011,21613
"72507",63011,21614
"72508",63011,21615
"72509",63011,22906
"72510",63011,22907
"72511",63011,22478
"72512",63011,30858
"72513",63011,30859
"72514",63011,30860
"72515",63011,30861
"72516",63011,30862
"72517",63011,30863
"72518",63011,30864
"72519",63011,30865
"72520",63011,30866
"72521",63011,30868
"72522",63011,53928
"72523",63011,21568
"72524",63011,21569
"72525",63011,21570
"72526",63011,21571
"72527",63011,21572
"72528",63011,21573
"72591",61909,6194
"72592",61909,6197
"72596",61909,5217
"72599",61909,5218
"72612",61909,5204
"72641",54576,126
"72642",54576,48512
"72643",54576,6907
"72644",54576,13401
"72698",62073,78127
"72699",62073,78180
"72710",55000,20788
"72711",55000,20787
"72712",55000,20784
"72713",55000,79448
"72714",55000,37734
"72715",55000,36196
"72716",55000,50308
"72717",55000,79843
"72762",63030,73317
"72763",63030,47769
"72764",10311,9599
"72765",10311,9597
"72766",10311,9598
"72768",63030,27698
"72769",63030,26220
"72854",63030,77070
"72855",63030,28189
"72858",63030,26979
"72859",63030,77066
"72868",63030,40538
"72878",63297,36074
"72879",63297,64484
"72880",63297,3423
"72881",63297,478
"72882",63297,43923
"72883",63297,485
"72884",63297,3165
"72885",63297,440
"72886",63297,32929
"73006",11459,82250
"73064",33465,6910
"73065",33465,3391
"73066",33465,18643
"73067",33465,5765
"73068",56100,81368
"73367",7230,78492
"73477",8094,35390
"73586",30717,77567
"73587",30717,77894
"73588",30717,70944
"73589",30717,66393
"73633",11668,44187
"73634",11668,63706
"73635",11668,55596
"73636",11668,44183
"73641",56100,39396
"73642",56100,77873
"73659",63573,19250
"73743",7230,78958
"73746",7230,46987
"73747",7230,1123
"73821",63660,22695
"73961",8094,36807
"73994",59006,84589
"73995",59006,84591
"73996",59006,84593
"74015",58249,74274
"74016",58249,73052
"74017",58249,70141
"74018",58249,70333
"74019",58249,70462
"74020",58249,70334
"74021",58249,84663
"74022",58249,84664
"74023",58249,70335
"74024",58249,70212
"74025",58249,70460
"74026",58249,73051
"74027",58249,72743
"74028",58249,72742
"74029",58249,72740
"74030",58249,72739
"74031",58249,70458
"74032",58249,70140
"74033",58249,70336
"74034",58249,77266
"74156",63796,4126
"74176",63796,44589
"74242",63815,1942
"74632",16259,80438
"74635",16259,78427
"74744",61909,5205
"74745",61909,22370
"74767",63619,21568
"74875",63609,9063
"74876",63609,9062
"74904",63939,21637
"74905",63939,21571
"74906",63939,21579
"74907",63939,69894
"74908",63939,21613
"74909",63939,22519
"74910",63939,30118
"74911",63939,33671
"74912",63939,22460
"75110",57916,77928
"75111",57916,73008
